card_id,rt
133046,58
133047,69
133048,47
133049,55
133050,46
133051,63
133052,61
133053,86
133054,58
133055,63
133056,61
133057,88
133058,34
133059,62
133060,74
133061,64
133062,68
133063,46
133064,71
133065,58
133066,78
133067,69
133068,35
133069,70
133070,58
133071,86
133072,58
133073,66
133074,64
133075,63
133076,62
133077,43
133078,71
133079,30
133080,64
133081,64
133082,87
133083,57
133084,80
133085,86
133086,50
133087,80
133088,50
133089,35
133090,53
133091,66
133092,61
133093,80
133094,89
133095,91
133096,59
133097,56
133098,59
133099,62
133100,75
133101,90
133102,63
133103,67
133104,61
133105,64
133106,49
133107,61
133108,62
133109,37
133110,53
133111,56
133112,65
133113,64
133114,63
133115,57
133116,18
133117,59
133118,70
133119,58
133120,57
133121,56
133122,89
133123,51
133124,74
133125,58
133126,72
133127,75
133128,75
133129,68
133130,71
133131,44
133132,66
133133,47
133134,63
133135,57
133136,65
133137,69
133138,68
133139,62
133140,81
133141,60
133142,60
133143,60
133144,27
133145,63
133146,49
133147,61
133148,61
133149,40
133150,64
133151,41
133152,60
133153,59
133154,50
133155,52
133156,41
133157,null
133158,64
133159,null
133160,58
133161,null
133162,null
133163,60
133164,62
133165,59
133166,64
133167,47
133168,39
133169,null
133170,41
133171,66
133172,70
133173,78
133174,null
133175,46
133176,66
133177,66
133178,73
133179,46
133180,68
133181,null
133182,66
133183,68
133184,25
133185,69
133186,59
133187,34
133188,54
133189,62
133190,59
133191,85
133192,63
133193,75
133194,61
133195,79
133196,72
133197,90
133198,67
133199,74
133200,66
133201,75
133202,43
133203,63
133204,69
133205,57
133206,35
133207,78
133208,56
133209,82
133210,63
133211,63
133212,78
133213,67
133214,65
133215,57
133216,66
133217,76
133218,51
133219,26
133220,33
133221,39
133222,68
133223,58
133224,66
133225,65
133226,71
133227,62
133228,75
133229,60
133230,60
133231,62
133232,70
133233,65
133234,63
133235,60
133236,66
133237,52
133238,73
133239,59
133240,42
133241,75
133242,71
133243,77
133244,60
133245,72
133246,42
133247,70
133248,63
133249,61
133250,68
133251,29
133252,61
133253,63
133254,68
133255,57
133256,29
133257,85
133258,75
133259,70
133260,27
133261,37
133262,69
133263,75
133264,34
133265,79
133266,74
133267,51
133268,51
133269,56
133270,66
133271,64
133272,63
133273,61
133274,71
133275,87
133276,75
133277,29
133278,77
133279,72
133280,70
133281,76
133282,69
133283,61
133284,63
133285,75
133286,79
133287,75
133288,77
133289,90
133290,47
133291,68
133292,61
133293,52
133294,64
133295,67
133296,58
133297,59
133298,65
133299,70
133300,60
133301,46
133302,60
133303,55
133304,77
133305,47
133306,46
133307,41
133308,64
133309,75
133310,58
133311,64
133312,61
133313,54
133314,75
133315,58
133316,34
133317,61
133318,70
133319,85
133320,59
133321,58
133322,60
133323,59
133324,59
133325,63
133326,30
133327,74
133328,67
133329,53
133330,66
133331,60
133332,70
133333,59
133334,25
133335,57
133336,36
133337,46
133338,54
133339,68
133340,42
133341,75
133342,27
133343,59
133344,64
133345,53
133346,60
133347,29
133348,42
133349,50
133350,70
133351,24
133352,66
133353,62
133354,58
133355,76
133356,59
133357,64
133358,27
133359,66
133360,69
133361,56
133362,41
133363,78
133364,90
133365,63
133366,59
133367,56
133368,67
133369,67
133370,55
133371,59
133372,67
133373,49
133374,37
133375,30
133376,46
133377,62
133378,64
133379,56
133380,47
133381,59
133382,31
133383,63
133384,62
133385,59
133386,59
133387,29
133388,69
133389,57
133390,61
133391,71
133392,76
133393,64
133394,58
133395,41
133396,61
133397,58
133398,65
133399,33
133400,54
133401,63
133402,52
133403,59
133404,68
133405,45
133406,53
133407,41
133408,63
133409,64
133410,57
133411,18
133412,22
133413,60
133414,67
133415,90
133416,65
133417,61
133418,60
133419,63
133420,51
133421,49
133422,61
133423,65
133424,67
133425,32
133426,78
133427,29
133428,75
133429,68
133430,40
133431,86
133432,68
133433,46
133434,40
133435,24
133436,43
133437,75
133438,69
133439,61
133440,75
133441,67
133442,47
133443,20
133444,60
133445,59
133446,72
133447,67
133448,72
133449,85
133450,66
133451,21
133452,58
133453,63
133454,62
133455,48
133456,66
133457,65
133458,87
133459,82
133460,81
133461,52
133462,67
133463,67
133464,30
133465,82
133466,70
133467,64
133468,56
133469,33
133470,68
133471,75
133472,85
133473,85
133474,76
133475,57
133476,26
133477,60
133478,76
133479,36
133480,69
133481,32
133482,30
133483,62
133484,70
133485,58
133486,41
133487,89
133488,59
133489,52
133490,52
133491,86
133492,73
133493,75
133494,62
133495,42
133496,40
133497,87
133498,67
133499,69
133500,53
133501,53
133502,59
133503,60
133504,47
133505,54
133506,63
133507,73
133508,62
133509,75
133510,78
133511,65
133512,79
133513,51
133514,62
133515,70
133516,90
133517,71
133518,60
133519,73
133520,75
133521,75
133522,37
133523,52
133524,46
133525,80
133526,29
133527,58
133528,39
133529,68
133530,37
133531,29
133532,88
133533,55
133534,73
133535,65
133536,64
133537,63
133538,87
133539,79
133540,67
133541,67
133542,61
133543,78
133544,68
133545,55
133546,50
133547,31
133548,62
133549,62
133550,65
133551,63
133552,null
133553,68
133554,75
133555,86
133556,63
133557,62
133558,64
133559,53
133560,69
133561,61
133562,null
133563,62
133564,40
133565,60
133566,72
133567,58
133568,null
133569,null
133570,69
133571,62
133572,50
133573,52
133574,56
133575,62
133576,66
133577,69
133578,null
133579,70
133580,null
133581,42
133582,null
133583,50
133584,58
133585,74
133586,67
133587,35
133588,77
133589,41
133590,40
133591,65
133592,46
133593,34
133594,26
133595,29
133596,65
133597,51
133598,62
133599,null
133600,68
133601,57
133602,78
133603,64
133604,48
133605,69
133606,47
133607,60
133608,71
133609,34
133610,76
133611,70
133612,71
133613,56
133614,94
133615,60
133616,62
133617,85
133618,69
133619,58
133620,67
133621,57
133622,67
133623,66
133624,66
133625,39
133626,37
133627,70
133628,53
133629,65
133630,22
133631,75
133632,62
133633,62
133634,70
133635,69
133636,64
133637,55
133638,75
133639,67
133640,62
133641,56
133642,60
133643,63
133644,47
133645,62
133646,70
133647,55
133648,40
133649,59
133650,69
133651,75
133652,67
133653,63
133654,51
133655,68
133656,75
133657,56
133658,69
133659,75
133660,63
133661,80
133662,59
133663,69
133664,65
133665,70
133666,51
133667,68
133668,66
133669,71
133670,75
133671,74
133672,60
133673,66
133674,86
133675,88
133676,81
133677,56
133678,60
133679,67
133680,43
133681,52
133682,65
133683,45
133684,28
133685,59
133686,61
133687,51
133688,75
133689,56
133690,64
133691,24
133692,59
133693,35
133694,68
133695,60
133696,58
133697,56
133698,81
133699,71
133700,47
133701,59
133702,67
133703,66
133704,49
133705,26
133706,29
133707,58
133708,46
133709,62
133710,34
133711,57
133712,75
133713,64
133714,70
133715,63
133716,33
133717,57
133718,57
133719,50
133720,61
133721,63
133722,65
133723,56
133724,57
133725,56
133726,54
133727,70
133728,60
133729,64
133730,29
133731,65
133732,41
133733,61
133734,53
133735,49
133736,75
133737,49
133738,65
133739,60
133740,14
133741,27
133742,21
133743,61
133744,63
133745,67
133746,62
133747,44
133748,75
133749,54
133750,54
133751,66
133752,90
133753,77
133754,59
133755,64
133756,70
133757,62
133758,64
133759,39
133760,59
133761,61
133762,49
133763,59
133764,48
133765,65
133766,75
133767,64
133768,60
133769,69
133770,68
133771,40
133772,68
133773,56
133774,61
133775,45
133776,49
133777,55
133778,46
133779,60
133780,55
133781,67
133782,50
133783,55
133784,66
133785,58
133786,61
133787,60
133788,53
133789,63
133790,34
133791,52
133792,67
133793,65
133794,58
133795,75
133796,66
133797,65
133798,60
133799,63
133800,66
133801,58
133802,44
133803,49
133804,39
133805,65
133806,64
133807,61
133808,57
133809,64
133810,70
133811,54
133812,66
133813,70
133814,59
133815,58
133816,69
133817,64
133818,61
133819,58
133820,62
133821,47
133822,64
133823,66
133824,71
133825,71
133826,55
133827,90
133828,66
133829,65
133830,56
133831,72
133832,66
133833,57
133834,50
133835,27
133836,67
133837,68
133838,26
133839,54
133840,53
133841,60
133842,48
133843,67
133844,65
133845,67
133846,39
133847,75
133848,44
133849,47
133850,58
133851,49
133852,65
133853,33
133854,66
133855,64
133856,49
133857,54
133858,77
133859,62
133860,75
133861,61
133862,67
133863,61
133864,62
133865,64
133866,75
133867,64
133868,64
133869,69
133870,92
133871,61
133872,75
133873,63
133874,35
133875,60
133876,67
133877,48
133878,80
133879,67
133880,64
133881,61
133882,75
133883,85
133884,66
133885,62
133886,87
133887,87
133888,65
133889,48
133890,59
133891,56
133892,64
133893,31
133894,85
133895,25
133896,85
133897,62
133898,75
133899,75
133900,58
133901,62
133902,88
133903,46
133904,61
133905,62
133906,51
133907,58
133908,62
133909,40
133910,56
133911,57
133912,86
133913,54
133914,63
133915,30
133916,71
133917,62
133918,59
133919,29
133920,83
133921,40
133922,63
133923,62
133924,53
133925,56
133926,56
133927,56
133928,86
133929,62
133930,53
133931,80
133932,47
133933,67
133934,69
133935,84
133936,81
133937,79
133938,51
133939,80
133940,61
133941,48
133942,75
133943,62
133944,61
133945,65
133946,79
133947,28
133948,70
133949,70
133950,75
133951,52
133952,62
133953,65
133954,74
133955,62
133956,58
133957,43
133958,null
133959,68
133960,null
133961,63
133962,88
133963,65
133964,65
133965,58
133966,null
133967,61
133968,null
133969,70
133970,41
133971,null
133972,85
133973,54
133974,48
133975,null
133976,70
133977,null
133978,34
133979,50
133980,56
133981,62
133982,null
133983,59
133984,50
133985,47
133986,59
133987,68
133988,63
133989,70
133990,null
133991,19
133992,73
133993,54
133994,null
133995,75
133996,69
133997,38
133998,54
133999,73
134000,58
134001,62
134002,84
134003,44
134004,68
134005,34
134006,37
134007,null
134008,null
134009,57
134010,42
134011,63
134012,61
134013,68
134014,61
134015,71
134016,69
134017,60
134018,75
134019,64
134020,61
134021,76
134022,62
134023,69
134024,39
134025,58
134026,64
134027,78
134028,52
134029,60
134030,50
134031,76
134032,75
134033,68
134034,62
134035,65
134036,32
134037,53
134038,52
134039,63
134040,67
134041,62
134042,75
134043,71
134044,57
134045,75
134046,29
134047,61
134048,62
134049,52
134050,65
134051,90
134052,75
134053,61
134054,47
134055,91
134056,66
134057,57
134058,67
134059,72
134060,40
134061,77
134062,69
134063,49
134064,55
134065,86
134066,65
134067,71
134068,64
134069,59
134070,87
134071,69
134072,79
134073,75
134074,47
134075,45
134076,64
134077,71
134078,67
134079,58
134080,60
134081,65
134082,75
134083,72
134084,47
134085,66
134086,64
134087,62
134088,61
134089,71
134090,62
134091,52
134092,54
134093,87
134094,54
134095,64
134096,60
134097,52
134098,67
134099,28
134100,58
134101,57
134102,66
134103,60
134104,79
134105,47
134106,77
134107,56
134108,56
134109,16
134110,59
134111,49
134112,57
134113,53
134114,53
134115,52
134116,35
134117,67
134118,63
134119,70
134120,75
134121,65
134122,53
134123,61
134124,65
134125,49
134126,45
134127,63
134128,59
134129,61
134130,51
134131,33
134132,66
134133,56
134134,48
134135,56
134136,57
134137,28
134138,29
134139,54
134140,70
134141,76
134142,54
134143,63
134144,65
134145,66
134146,72
134147,58
134148,52
134149,37
134150,33
134151,38
134152,63
134153,88
134154,67
134155,71
134156,67
134157,52
134158,60
134159,65
134160,30
134161,70
134162,63
134163,54
134164,62
134165,60
134166,31
134167,63
134168,75
134169,59
134170,75
134171,59
134172,53
134173,59
134174,62
134175,60
134176,58
134177,56
134178,59
134179,34
134180,73
134181,68
134182,81
134183,66
134184,73
134185,67
134186,69
134187,50
134188,64
134189,48
134190,73
134191,31
134192,64
134193,56
134194,37
134195,69
134196,35
134197,68
134198,54
134199,64
134200,60
134201,63
134202,61
134203,29
134204,35
134205,66
134206,60
134207,39
134208,66
134209,63
134210,66
134211,28
134212,63
134213,71
134214,75
134215,41
134216,25
134217,61
134218,62
134219,70
134220,63
134221,60
134222,69
134223,84
134224,60
134225,66
134226,63
134227,47
134228,68
134229,39
134230,69
134231,60
134232,39
134233,63
134234,65
134235,63
134236,75
134237,63
134238,59
134239,75
134240,65
134241,38
134242,61
134243,78
134244,44
134245,54
134246,77
134247,49
134248,63
134249,46
134250,33
134251,64
134252,68
134253,66
134254,47
134255,86
134256,22
134257,46
134258,31
134259,70
134260,47
134261,71
134262,52
134263,31
134264,55
134265,62
134266,64
134267,56
134268,67
134269,67
134270,51
134271,63
134272,44
134273,61
134274,75
134275,63
134276,63
134277,66
134278,60
134279,67
134280,31
134281,58
134282,65
134283,62
134284,63
134285,49
134286,26
134287,75
134288,92
134289,87
134290,53
134291,52
134292,83
134293,55
134294,44
134295,49
134296,43
134297,47
134298,73
134299,83
134300,86
134301,66
134302,63
134303,63
134304,34
134305,75
134306,31
134307,55
134308,53
134309,84
134310,87
134311,66
134312,66
134313,92
134314,54
134315,85
134316,85
134317,66
134318,60
134319,75
134320,46
134321,59
134322,21
134323,63
134324,63
134325,54
134326,43
134327,37
134328,71
134329,66
134330,19
134331,73
134332,67
134333,61
134334,54
134335,57
134336,58
134337,61
134338,87
134339,53
134340,82
134341,67
134342,64
134343,54
134344,73
134345,60
134346,69
134347,82
134348,56
134349,41
134350,62
134351,53
134352,87
134353,71
134354,63
134355,61
134356,58
134357,64
134358,61
134359,65
134360,62
134361,72
134362,54
134363,23
134364,67
134365,30
134366,63
134367,60
134368,68
134369,56
134370,null
134371,54
134372,62
134373,41
134374,44
134375,58
134376,48
134377,73
134378,null
134379,26
134380,null
134381,89
134382,72
134383,51
134384,null
134385,83
134386,null
134387,61
134388,51
134389,66
134390,66
134391,75
134392,67
134393,76
134394,68
134395,50
134396,61
134397,68
134398,85
134399,62
134400,55
134401,48
134402,72
134403,47
134404,36
134405,73
134406,48
134407,56
134408,63
134409,null
134410,60
134411,43
134412,null
134413,null
134414,78
134415,61
134416,57
134417,null
134418,52
134419,56
134420,44
134421,76
134422,55
134423,54
134424,44
134425,63
134426,26
134427,44
134428,68
134429,74
134430,40
134431,72
134432,65
134433,48
134434,48
134435,58
134436,45
134437,41
134438,65
134439,83
134440,65
134441,55
134442,63
134443,81
134444,44
134445,58
134446,85
134447,52
134448,75
134449,17
134450,67
134451,63
134452,75
134453,67
134454,62
134455,75
134456,78
134457,60
134458,58
134459,66
134460,48
134461,48
134462,79
134463,80
134464,88
134465,23
134466,63
134467,73
134468,45
134469,79
134470,63
134471,40
134472,18
134473,20
134474,54
134475,65
134476,82
134477,72
134478,37
134479,25
134480,67
134481,56
134482,67
134483,26
134484,48
134485,76
134486,63
134487,41
134488,63
134489,60
134490,43
134491,20
134492,69
134493,56
134494,64
134495,14
134496,60
134497,70
134498,67
134499,39
134500,41
134501,45
134502,58
134503,14
134504,62
134505,65
134506,45
134507,57
134508,68
134509,15
134510,74
134511,62
134512,52
134513,50
134514,66
134515,49
134516,15
134517,25
134518,56
134519,26
134520,57
134521,52
134522,48
134523,18
134524,26
134525,68
134526,37
134527,66
134528,48
134529,38
134530,64
134531,71
134532,50
134533,53
134534,69
134535,46
134536,70
134537,48
134538,33
134539,60
134540,39
134541,63
134542,90
134543,59
134544,37
134545,48
134546,38
134547,14
134548,45
134549,67
134550,47
134551,46
134552,40
134553,62
134554,50
134555,56
134556,24
134557,41
134558,25
134559,61
134560,63
134561,75
134562,66
134563,33
134564,58
134565,25
134566,22
134567,19
134568,41
134569,70
134570,24
134571,69
134572,21
134573,55
134574,75
134575,44
134576,48
134577,49
134578,46
134579,79
134580,15
134581,25
134582,33
134583,23
134584,48
134585,65
134586,83
134587,20
134588,62
134589,29
134590,48
134591,48
134592,32
134593,18
134594,20
134595,25
134596,60
134597,48
134598,41
134599,52
134600,48
134601,22
134602,61
134603,65
134604,48
134605,13
134606,26
134607,67
134608,79
134609,45
134610,71
134611,48
134612,71
134613,33
134614,71
134615,58
134616,25
134617,47
134618,58
134619,35
134620,48
134621,66
134622,71
134623,25
134624,26
134625,40
134626,84
134627,69
134628,46
134629,22
134630,21
134631,25
134632,45
134633,15
134634,48
134635,77
134636,20
134637,54
134638,18
134639,61
134640,46
134641,48
134642,26
134643,50
134644,55
134645,56
134646,46
134647,62
134648,61
134649,67
134650,56
134651,55
134652,72
134653,22
134654,75
134655,42
134656,69
134657,59
134658,22
134659,56
134660,25
134661,19
134662,69
134663,45
134664,56
134665,80
134666,54
134667,60
134668,77
134669,60
134670,48
134671,51
134672,58
134673,48
134674,20
134675,57
134676,16
134677,78
134678,48
134679,48
134680,45
134681,45
134682,62
134683,25
134684,55
134685,67
134686,68
134687,69
134688,71
134689,54
134690,68
134691,76
134692,75
134693,68
134694,41
134695,46
134696,69
134697,90
134698,27
134699,24
134700,79
134701,59
134702,20
134703,24
134704,73
134705,51
134706,75
134707,60
134708,75
134709,83
134710,85
