api_player_id,season_year,position,source,classified_date
37274,2017,Winger,nullfill-modal,2026-07-09
37670,2017,CB,nullfill-modal,2026-07-09
37240,2017,CDM,nullfill-modal,2026-07-09
37245,2017,ST,nullfill-modal,2026-07-09
36964,2017,GK,nullfill-gk,2026-07-09
37280,2017,FB,nullfill-modal,2026-07-09
36826,2016,GK,nullfill-gk,2026-07-09
36998,2016,FB,nullfill-modal,2026-07-09
37186,2016,ST,nullfill-modal,2026-07-09
37366,2016,CB,nullfill-modal,2026-07-09
37578,2016,FB,nullfill-modal,2026-07-09
37571,2016,GK,nullfill-gk,2026-07-09
22146,2016,CDM,nullfill-modal,2026-07-09
24949,2016,ST,nullfill-modal,2026-07-09
202951,2025,ST,nullfill-modal,2026-07-09
187947,2025,CDM,nullfill-modal,2026-07-09
8448,2025,FB,nullfill-modal,2026-07-09
111319,2023,ST,nullfill-modal,2026-07-09
338228,2023,CDM,nullfill-modal,2026-07-09
190946,2023,FB,nullfill-modal,2026-07-09
338230,2023,FB,nullfill-modal,2026-07-09
380780,2023,CDM,nullfill-modal,2026-07-09
38714,2023,GK,nullfill-gk,2026-07-09
381841,2023,CDM,nullfill-modal,2026-07-09
311543,2023,Winger,nullfill-modal,2026-07-09
400844,2023,Winger,nullfill-modal,2026-07-09
324098,2023,GK,nullfill-gk,2026-07-09
138823,2023,Winger,nullfill-modal,2026-07-09
8977,2018,CB,nullfill-modal,2026-07-09
8894,2018,CDM,nullfill-modal,2026-07-09
8898,2018,CB,nullfill-modal,2026-07-09
8902,2018,CDM,nullfill-modal,2026-07-09
8918,2018,ST,nullfill-modal,2026-07-09
8953,2018,CB,nullfill-modal,2026-07-09
8956,2018,CB,nullfill-modal,2026-07-09
8986,2018,CDM,nullfill-modal,2026-07-09
8920,2018,ST,nullfill-modal,2026-07-09
8949,2018,GK,nullfill-gk,2026-07-09
8974,2018,GK,nullfill-gk,2026-07-09
8980,2018,CB,nullfill-modal,2026-07-09
8597,2018,UNK,nullfill-modal,2026-07-09
8684,2018,ST,nullfill-modal,2026-07-09
1942,2018,Winger,nullfill-modal,2026-07-09
65,2018,FB,nullfill-modal,2026-07-09
8564,2018,ST,nullfill-modal,2026-07-09
2114,2018,Winger,nullfill-modal,2026-07-09
8898,2017,CB,nullfill-modal,2026-07-09
8900,2017,CB,nullfill-modal,2026-07-09
8946,2017,ST,nullfill-modal,2026-07-09
37185,2017,Winger,nullfill-modal,2026-07-09
76579,2017,Winger,nullfill-modal,2026-07-09
8778,2017,CB,nullfill-modal,2026-07-09
8787,2017,ST,nullfill-modal,2026-07-09
8894,2017,CDM,nullfill-modal,2026-07-09
3165,2017,FB,nullfill-modal,2026-07-09
81,2017,Winger,nullfill-modal,2026-07-09
1417,2017,Winger,nullfill-modal,2026-07-09
19028,2017,ST,nullfill-modal,2026-07-09
26143,2016,GK,nullfill-gk,2026-07-09
36876,2016,CDM,nullfill-modal,2026-07-09
76690,2016,GK,nullfill-gk,2026-07-09
8589,2016,CAM,nullfill-modal,2026-07-09
8956,2016,CB,nullfill-modal,2026-07-09
8581,2016,CB,nullfill-modal,2026-07-09
15912,2025,CB,nullfill-modal,2026-07-09
394,2025,ST,nullfill-modal,2026-07-09
61816,2022,CAM,nullfill-modal,2026-07-09
1992,2020,Winger,cdm-mislabel,2026-07-14
1992,2018,Winger,cdm-mislabel,2026-07-14
1992,2017,Winger,cdm-mislabel,2026-07-14
1992,2016,Winger,cdm-mislabel,2026-07-14
207,2018,Winger,cdm-mislabel,2026-07-14
207,2017,Winger,cdm-mislabel,2026-07-14
207,2019,Winger,cdm-mislabel,2026-07-14
1989,2018,Winger,cdm-mislabel,2026-07-14
1989,2017,Winger,cdm-mislabel,2026-07-14
1989,2016,Winger,cdm-mislabel,2026-07-14
178,2020,Winger,cdm-mislabel,2026-07-14
178,2019,Winger,cdm-mislabel,2026-07-14
554,2017,Winger,cdm-mislabel,2026-07-14
554,2016,Winger,cdm-mislabel,2026-07-14
1763,2020,Winger,cdm-mislabel,2026-07-14
1763,2016,Winger,cdm-mislabel,2026-07-14
2382,2020,ST,cdm-mislabel,2026-07-14
2382,2019,ST,cdm-mislabel,2026-07-14
22095,2018,ST,cdm-mislabel,2026-07-14
22095,2017,ST,cdm-mislabel,2026-07-14
25352,2018,Winger,cdm-mislabel,2026-07-14
25352,2017,Winger,cdm-mislabel,2026-07-14
30562,2018,ST,cdm-mislabel,2026-07-14
30562,2017,ST,cdm-mislabel,2026-07-14
41124,2018,CAM,cdm-mislabel,2026-07-14
41124,2017,CAM,cdm-mislabel,2026-07-14
49852,2019,Winger,cdm-mislabel,2026-07-14
49852,2018,Winger,cdm-mislabel,2026-07-14
24,2020,ST,cdm-mislabel,2026-07-14
516,2018,Winger,cdm-mislabel,2026-07-14
635,2017,Winger,cdm-mislabel,2026-07-14
663,2018,Winger,cdm-mislabel,2026-07-14
1356,2017,Winger,cdm-mislabel,2026-07-14
2116,2019,Winger,cdm-mislabel,2026-07-14
2605,2016,Winger,cdm-mislabel,2026-07-14
2751,2018,Winger,cdm-mislabel,2026-07-14
2790,2017,Winger,cdm-mislabel,2026-07-14
2799,2021,ST,cdm-mislabel,2026-07-14
2808,2018,Winger,cdm-mislabel,2026-07-14
3175,2020,Winger,cdm-mislabel,2026-07-14
3313,2021,Winger,cdm-mislabel,2026-07-14
8453,2016,Winger,cdm-mislabel,2026-07-14
8616,2017,Winger,cdm-mislabel,2026-07-14
13645,2021,Winger,cdm-mislabel,2026-07-14
16839,2017,Winger,cdm-mislabel,2026-07-14
19195,2020,Winger,cdm-mislabel,2026-07-14
19246,2017,Winger,cdm-mislabel,2026-07-14
21496,2018,Winger,cdm-mislabel,2026-07-14
21503,2018,Winger,cdm-mislabel,2026-07-14
25647,2016,Winger,cdm-mislabel,2026-07-14
39095,2021,ST,cdm-mislabel,2026-07-14
39137,2021,Winger,cdm-mislabel,2026-07-14
44612,2019,Winger,cdm-mislabel,2026-07-14
48022,2021,Winger,cdm-mislabel,2026-07-14
48579,2018,Winger,cdm-mislabel,2026-07-14
49851,2018,Winger,cdm-mislabel,2026-07-14
50123,2018,Winger,cdm-mislabel,2026-07-14
50180,2019,Winger,cdm-mislabel,2026-07-14
62004,2019,Winger,cdm-mislabel,2026-07-14
83023,2020,Winger,cdm-mislabel,2026-07-14
85772,2020,Winger,cdm-mislabel,2026-07-14
1460,2021,Winger,tm-ccc,2026-08-09
247,2020,Winger,tm-ccc,2026-08-09
247,2021,Winger,tm-ccc,2026-08-09
873,2016,Winger,tm-ccc,2026-08-09
873,2017,Winger,tm-ccc,2026-08-09
873,2018,Winger,tm-ccc,2026-08-09
873,2021,Winger,tm-ccc,2026-08-09
873,2025,Winger,tm-ccc,2026-08-09
1922,2017,Winger,tm-ccc,2026-08-09
1922,2018,Winger,tm-ccc,2026-08-09
19428,2019,Winger,tm-ccc,2026-08-09
19428,2021,Winger,tm-ccc,2026-08-09
19428,2022,Winger,tm-ccc,2026-08-09
331,2020,Winger,tm-ccc,2026-08-09
277,2019,Winger,tm-ccc,2026-08-09
277,2021,Winger,tm-ccc,2026-08-09
22236,2020,Winger,tm-ccc,2026-08-09
22236,2021,Winger,tm-ccc,2026-08-09
1496,2016,Winger,tm-ccc,2026-08-09
1496,2017,Winger,tm-ccc,2026-08-09
1496,2018,Winger,tm-ccc,2026-08-09
1496,2019,Winger,tm-ccc,2026-08-09
1496,2020,Winger,tm-ccc,2026-08-09
1496,2021,Winger,tm-ccc,2026-08-09
2206,2021,CM,tm-ccc-pass2,2026-08-09
636,2018,Winger,tm-ccc-pass2,2026-08-09
636,2021,CM,tm-ccc-pass2,2026-08-09
636,2023,CM,tm-ccc-pass2,2026-08-09
1485,2025,CM,tm-ccc-pass2,2026-08-09
2001,2020,Winger,tm-ccc-pass2,2026-08-09
930,2020,CM,tm-ccc-pass2,2026-08-09
1096,2025,CM,tm-ccc-pass2,2026-08-09
1152,2016,Winger,tm-ccc-pass2,2026-08-09
1161,2021,Winger,tm-ccc-pass2,2026-08-09
1457,2019,Winger,tm-ccc-pass2,2026-08-09
161897,2024,CM,tm-ccc-pass2,2026-08-09
129718,2024,CM,tm-ccc-pass2,2026-08-09
25635,2022,Winger,tm-ccc-pass2,2026-08-09
37156,2016,CM,tm-ccc-pass2,2026-08-09
583,2018,ST,tm-ccc-pass2,2026-08-09
47320,2021,Winger,tm-ccc-pass2,2026-08-09
629,2020,CM,tm-ccc-pass2,2026-08-09
629,2021,CM,tm-ccc-pass2,2026-08-09
12994,2015,CM,tm-ccc-pass2,2026-08-09
38130,2016,Winger,tm-ccc-pass2,2026-08-09
909,2016,Winger,tm-ccc-pass2,2026-08-09
909,2021,Winger,tm-ccc-pass2,2026-08-09
47323,2018,Winger,tm-ccc-pass2,2026-08-09
631,2020,Winger,tm-ccc-pass2,2026-08-09
631,2022,Winger,tm-ccc-pass2,2026-08-09
631,2023,Winger,tm-ccc-pass2,2026-08-09
147,2015,Winger,tm-ccc-pass2,2026-08-09
572,2016,Winger,tm-ccc-pass2,2026-08-09
572,2018,Winger,tm-ccc-pass2,2026-08-09
2413,2018,Winger,tm-ccc-pass2,2026-08-09
152982,2023,Winger,fable-tail,2026-08-09
629,2017,CM,fable-tail,2026-08-09
554,2018,ST,fable-tail,2026-08-09
554,2021,Winger,fable-tail,2026-08-09
2056,2018,Winger,fable-tail,2026-08-09
30537,2020,Winger,fable-tail,2026-08-09
30537,2021,Winger,fable-tail,2026-08-09
909,2017,Winger,fable-tail,2026-08-09
909,2019,Winger,fable-tail,2026-08-09
909,2020,Winger,fable-tail,2026-08-09
909,2023,Winger,fable-tail,2026-08-09
12994,2016,CM,fable-tail,2026-08-09
18873,2018,Winger,fable-tail,2026-08-09
1856,2020,CM,fable-tail,2026-08-09
1856,2021,CM,fable-tail,2026-08-09
47323,2017,Winger,fable-tail,2026-08-09
47323,2019,Winger,fable-tail,2026-08-09
47323,2020,Winger,fable-tail,2026-08-09
47323,2021,Winger,fable-tail,2026-08-09
2929,2017,Winger,fable-tail,2026-08-09
2929,2018,Winger,fable-tail,2026-08-09
48079,2021,Winger,fable-tail,2026-08-09
48079,2022,Winger,fable-tail,2026-08-09
18778,2019,Winger,fable-tail,2026-08-09
18778,2021,Winger,fable-tail,2026-08-09
904,2016,CM,fable-tail,2026-08-09
904,2017,CM,fable-tail,2026-08-09
21269,2020,ST,fable-tail,2026-08-09
8627,2020,Winger,fable-tail,2026-08-09
908,2016,Winger,fable-tail,2026-08-09
908,2017,Winger,fable-tail,2026-08-09
20784,2021,Winger,fable-tail,2026-08-09
984,2016,Winger,fable-tail,2026-08-09
1942,2020,Winger,fable-tail,2026-08-09
18780,2020,Winger,fable-tail,2026-08-09
1455,2022,CM,fable-tail,2026-08-09
1859,2021,CM,fable-tail,2026-08-09
1243,2020,CDM,fable-tail,2026-08-09
1243,2021,CDM,fable-tail,2026-08-09
22235,2018,Winger,fable-tail,2026-08-09
22235,2019,Winger,fable-tail,2026-08-09
22235,2020,Winger,fable-tail,2026-08-09
3246,2019,Winger,fable-tail,2026-08-09
3246,2020,Winger,fable-tail,2026-08-09
26248,2016,Winger,fable-tail,2026-08-09
118,2016,Winger,fable-tail,2026-08-09
118,2017,Winger,fable-tail,2026-08-09
983,2017,Winger,fable-tail,2026-08-09
178,2016,Winger,fable-tail,2026-08-09
897,2019,Winger,fable-tail,2026-08-09
897,2020,Winger,fable-tail,2026-08-09
18805,2017,CM,fable-tail,2026-08-09
19428,2020,Winger,fable-tail,2026-08-09
49852,2016,Winger,fable-tail,2026-08-09
127769,2021,Winger,fable-tail,2026-08-09
37161,2021,Winger,fable-tail,2026-08-09
2489,2021,Winger,fable-tail,2026-08-09
183799,2022,Winger,fable-tail,2026-08-09
183799,2023,Winger,fable-tail,2026-08-09
183799,2024,Winger,fable-tail,2026-08-09
44,2021,CDM,fable-tail,2026-08-09
2218,2019,Winger,fable-tail,2026-08-09
37155,2021,CM,fable-tail,2026-08-09
19329,2019,Winger,fable-tail,2026-08-09
508,2020,Winger,fable-tail,2026-08-09
508,2022,Winger,fable-tail,2026-08-09
644,2020,Winger,fable-tail,2026-08-09
644,2021,Winger,fable-tail,2026-08-09
18929,2019,Winger,fable-tail,2026-08-09
18929,2020,Winger,fable-tail,2026-08-09
18929,2021,Winger,fable-tail,2026-08-09
19128,2021,Winger,fable-tail,2026-08-09
31146,2021,CDM,fable-tail,2026-08-09
9971,2022,Winger,fable-tail,2026-08-09
635,2016,Winger,fable-tail,2026-08-09
508,2016,Winger,tm-ccc,2026-08-10
508,2017,Winger,tm-ccc,2026-08-10
508,2018,Winger,tm-ccc,2026-08-10
508,2019,Winger,tm-ccc,2026-08-10
508,2021,Winger,tm-ccc,2026-08-10
508,2023,Winger,tm-ccc,2026-08-10
508,2024,Winger,tm-ccc,2026-08-10
183799,2021,Winger,knowledge,2026-08-10
183799,2025,Winger,knowledge,2026-08-10
20784,2019,Winger,tm-ccc,2026-08-10
20784,2020,Winger,tm-ccc,2026-08-10
118,2018,Winger,tm-ccc,2026-08-10
118,2019,Winger,tm-ccc,2026-08-10
118,2020,Winger,tm-ccc,2026-08-10
18929,2018,Winger,tm-ccc,2026-08-10
18929,2024,Winger,tm-ccc,2026-08-10
18929,2025,Winger,tm-ccc,2026-08-10
9971,2021,Winger,tm-ccc,2026-08-10
9971,2023,Winger,tm-ccc,2026-08-10
9971,2024,Winger,tm-ccc,2026-08-10
2413,2017,Winger,fable-pass1,2026-08-10
48648,2020,Winger,tm-ccc,2026-08-10
48648,2023,Winger,tm-ccc,2026-08-10
48648,2024,Winger,tm-ccc,2026-08-10
22003,2018,Winger,tm-ccc,2026-08-10
50844,2016,Winger,tm-ccc,2026-08-10
1911,2016,Winger,tm-ccc,2026-08-10
1911,2018,Winger,tm-ccc,2026-08-10
47554,2018,Winger,tm-ccc,2026-08-10
47554,2021,Winger,tm-ccc,2026-08-10
15916,2019,Winger,tm-ccc,2026-08-10
15916,2020,Winger,tm-ccc,2026-08-10
15916,2021,Winger,tm-ccc,2026-08-10
15916,2021,Winger,tm-ccc,2026-08-10
15916,2023,Winger,tm-ccc,2026-08-10
15916,2024,Winger,tm-ccc,2026-08-10
2058,2016,Winger,tm-ccc,2026-08-10
2058,2020,Winger,tm-ccc,2026-08-10
2058,2021,Winger,tm-ccc,2026-08-10
2414,2020,Winger,tm-ccc,2026-08-10
2414,2021,Winger,tm-ccc,2026-08-10
106835,2021,Winger,tm-ccc,2026-08-10
2214,2018,Winger,tm-ccc,2026-08-10
2214,2020,Winger,tm-ccc,2026-08-10
2214,2021,Winger,tm-ccc,2026-08-10
2214,2025,Winger,tm-ccc,2026-08-10
20633,2016,Winger,tm-ccc,2026-08-10
8483,2021,Winger,tm-ccc,2026-08-10
2809,2018,Winger,tm-ccc,2026-08-10
983,2018,Winger,tm-ccc,2026-08-10
983,2019,Winger,tm-ccc,2026-08-10
49852,2017,Winger,tm-ccc,2026-08-10
127769,2019,Winger,tm-ccc,2026-08-10
127769,2020,Winger,tm-ccc,2026-08-10
2489,2019,Winger,tm-ccc,2026-08-10
2489,2020,Winger,tm-ccc,2026-08-10
