card_id,api_player_id,player_name,season,position_pool,rt,band
173817,61150,J. de Kamps,1314,,14,Poor
173818,124,J. Cillessen,1314,,61,Very Good
173819,242,R. Thomas,1314,,34,Okay
173820,389,J. Corona,1314,,43,Okay
173821,543,Z. Labyad,1314,,41,Okay
173822,2850,K. Johnsson,1314,,65,Very Good
173823,6921,F. Kurto,1314,,74,Excellent
173824,33641,Y. Takagi,1314,,15,Poor
173825,37113,R. Pasveer,1314,,72,Excellent
173826,37134,B. Linssen,1314,,65,Very Good
173827,37156,J. Toornstra,1314,,72,Excellent
173828,37267,Y. van Nieff,1314,,18,Poor
173829,37428,B. Vriends,1314,,23,Poor
173830,194,S. de Vrij,1314,,58,Very Good
173831,224,J. Zoet,1314,,65,Very Good
173832,546,L. Schöne,1314,,67,Very Good
173833,30423,H. Hateboer,1314,,34,Okay
173834,30632,S. Armenteros,1314,,28,Poor
173835,30779,Oscar Hiljemark,1314,,42,Okay
173836,37144,R. Haps,1314,,14,Poor
173837,37375,Joey van den Berg,1314,,52,Good
173838,37462,Danny Holla,1314,,47,Good
173839,37942,R. Kishna,1314,,27,Poor
173840,51181,V. Qazaishvili,1314,,46,Good
173841,81755,S. Poulsen,1314,,18,Poor
173842,116187,C. van der Gun,1314,,35,Okay
173843,1285,A. Bjelland,1314,,23,Poor
173844,7055,Thomas Michael Oar,1314,,34,Okay
173845,15720,L. Andersen,1314,,14,Poor
173846,19224,F. Jozefzoon,1314,,37,Okay
173847,19358,K. Mokotjo,1314,,41,Okay
173848,19528,M. Kieftenbeld,1314,,23,Poor
173849,19882,R. Ruiter,1314,,67,Very Good
173850,36918,D. Lachman,1314,,22,Poor
173851,37128,R. Beerens,1314,,48,Good
173852,55887,Aurélien Joachim,1314,,51,Good
173853,116159,G. Swerts,1314,,19,Poor
173854,116183,M. Higdon,1314,,72,Excellent
173855,116186,M. Lamey,1314,,40,Okay
173856,235,J. Hendrix,1314,,20,Poor
173857,1950,R. Bengtsson,1314,,58,Very Good
173858,7560,M. Ritzmaier,1314,,47,Good
173859,25290,J. Gouweleeuw,1314,,39,Okay
173860,25925,J. Boëtius,1314,,69,Excellent
173861,26481,C. Dorda,1314,,16,Poor
173862,37429,G. Wijnaldum,1314,,39,Okay
173863,37886,A. Hadouir,1314,,43,Okay
173864,38118,M. te Wierik,1314,,48,Good
173865,68330,M. Amevor,1314,,40,Okay
173866,93020,R. Braber,1314,,48,Good
173867,93042,Kees Kwakman,1314,,47,Good
173868,97850,R. Castelen,1314,,52,Good
173869,114991,M. Delpierre,1314,,20,Poor
173870,115077,J. Mathijsen,1314,,39,Okay
173871,115129,T. Haitz,1314,,18,Poor
173872,116189,Marcel Stutter,1314,,13,Poor
173873,30,S. Arias,1314,,39,Okay
173874,232,N. Viergever,1314,,53,Good
173875,426,M. Uth,1314,,58,Very Good
173876,536,D. Sinkgraven,1314,,16,Poor
173877,537,J. Veltman,1314,,48,Good
173878,706,J. Brenet,1314,,19,Poor
173879,2797,A. Finnbogason,1314,ST,90,Elite
173880,25317,N. Moisander,1314,,39,Okay
173881,25328,A. Jóhannsson,1314,,79,Excellent
173882,34412,D. Bulthuis,1314,,59,Very Good
173883,34742,L. Castaignos,1314,,71,Excellent
173884,36890,Ricardo van Rhijn,1314,,48,Good
173885,36938,M. van Duinen,1314,,57,Good
173886,37012,M. Diemers,1314,,17,Poor
173887,37135,T. Matavž,1314,,36,Okay
173888,37172,T. Letschert,1314,,19,Poor
173889,37921,T. Beugelsdijk,1314,,58,Very Good
173890,50974,P. Tytoń,1314,,29,Poor
173891,1280,Stephan Maigaard Andersen,1314,,46,Good
173892,1294,V. Fischer,1314,,40,Okay
173893,2793,V. Pálsson,1314,,49,Good
173894,6830,S. de Jong,1314,,63,Very Good
173895,6868,O. Toivonen,1314,,27,Poor
173896,12555,R. Živković,1314,,67,Very Good
173897,18796,Daryl Janmaat,1314,,48,Good
173898,30471,M. Dijks,1314,,22,Poor
173899,36878,M. Bizot,1314,,75,Excellent
173900,51188,D. Hoesen,1314,,37,Okay
173901,51270,K. Németh,1314,,60,Very Good
173902,77160,Mickaël Tavares,1314,,14,Poor
173903,113796,Christian  Bjørnshøj Poulsen,1314,,34,Okay
173904,115990,Daniël de Ridder,1314,,36,Okay
173905,162,T. Alderweireld,1314,,13,Poor
173906,531,D. Blind,1314,,39,Okay
173907,1813,J. Willems,1314,,58,Very Good
173908,2700,A. Jahanbakhsh,1314,,50,Good
173909,2790,J. Guðmunds­son,1314,,40,Okay
173910,6797,J. Davidson,1314,,41,Okay
173911,18975,D. Pröpper,1314,,61,Very Good
173912,18981,J. Locadia,1314,,70,Excellent
173913,19043,T. Kongolo,1314,,20,Poor
173914,19246,R. van La Parra,1314,,49,Good
173915,19313,E. Mulder,1314,,70,Excellent
173916,19339,L. Narsingh,1314,,17,Poor
173917,19497,B. Martins Indi,1314,,48,Good
173918,25345,K. Rekik,1314,,39,Okay
173919,37146,C. Martina,1314,,40,Okay
173920,38766,M. Vermijl,1314,,54,Good
173921,60101,G. Zuiverloon,1314,,22,Poor
173922,104256,Ji-Sung Park,1314,,42,Okay
173923,174,C. Eriksen,1314,,43,Okay
173924,300,G. Wijnaldum,1314,,54,Good
173925,667,M. Depay,1314,,67,Very Good
173926,2849,Bryan Jafet Ruiz González,1314,,51,Good
173927,3008,M. Klich,1314,,52,Good
173928,8755,S. De Ridder,1314,,69,Excellent
173929,12765,G. Pellè,1314,ST,86,World Class
173930,19421,M. Henriksen,1314,,42,Okay
173931,19512,Bojan Krkić,1314,,46,Good
173932,25321,D. Klaassen,1314,,69,Excellent
173933,30432,M. de Roon,1314,,47,Good
173934,30756,Lucas Piazón,1314,,71,Excellent
173935,37154,J. Clasie,1314,,34,Okay
173936,37160,S. Berghuis,1314,,63,Very Good
173937,39049,M. Eikrem,1314,,43,Okay
173938,1075,J. Lukoki,1314,,35,Okay
173939,3405,A. Djoum,1314,,21,Poor
173940,15833,Adnane Tighadouini,1314,,34,Okay
173941,21380,P. Gouano,1314,,22,Poor
173942,36978,B. Rienstra,1314,,34,Okay
173943,37260,B. van Hintum,1314,,22,Poor
173944,39297,Y. Mokhtar,1314,,41,Okay
173945,48156,Kolbeinn Sigþórsson,1314,,64,Very Good
173946,49909,M. Donald,1314,,59,Very Good
173947,50127,B. Başaçıkoğlu,1314,,52,Good
173948,61980,Rydell Romano Poepon,1314,,61,Very Good
173949,91205,Roland Romario Alberg,1314,,63,Very Good
173950,116180,Matthew Amoah,1314,,36,Okay
173951,400,J. Bruma,1314,,58,Very Good
173952,2155,E. Manu,1314,,51,Good
173953,3423,C. Atsu,1314,,56,Good
173954,7585,J. Jantscher,1314,,40,Okay
173955,36900,A. Maher,1314,,48,Good
173956,36785,J. Peters,1213,,48,Good
173957,37150,J. van der Heijden,1213,,39,Okay
173958,37170,Willem Marco Janssen,1213,,55,Good
173959,37509,K. Brands,1213,,16,Poor
173960,37618,Jeff Stans,1213,,21,Poor
173961,37633,Rochdi Achenteh,1213,,39,Okay
173962,37845,Leon ter Wielen,1213,,25,Poor
173963,82107,J. Janse,1213,,22,Poor
173964,93036,Bart Biemans,1213,,54,Good
173965,93736,Sander Duits,1213,,52,Good
173966,29315,N. van der Velden,1213,,54,Good
173967,37036,Robbert Schilder,1213,,48,Good
173968,37243,Furdjel Narsingh,1213,,16,Poor
173969,37854,Giovanni Gravenbeek,1213,,21,Poor
173970,38386,R. Schaken,1213,,44,Okay
173971,45061,K. van der Weg,1213,,40,Okay
173972,101722,Ruud Boymans,1213,,43,Okay
173973,115996,D. De Beule,1213,,19,Poor
173974,116196,G. Roorda,1213,,34,Okay
173975,116216,Jens Podevijn,1213,,35,Okay
173976,116255,Danny Wintjens,1213,,24,Poor
173977,37369,R. van Eijden,1213,,39,Okay
173978,37751,K. Visser,1213,,13,Poor
173979,37852,N. Will,1213,,21,Poor
173980,37931,E. Falkenburg,1213,,43,Okay
173981,92976,Gino Coutinho,1213,,62,Very Good
173982,93202,R. Sneijder,1213,,43,Okay
173983,93592,E. Reijnen,1213,,48,Good
173984,93989,M. Breuer,1213,,39,Okay
173985,98010,F. van der Struijk,1213,,17,Poor
173986,116135,R. Zomer,1213,,23,Poor
173987,116143,D. Bovenberg,1213,,15,Poor
173988,116158,S. Cziommer,1213,,34,Okay
173989,116222,R. Wielaert,1213,,21,Poor
173990,37920,Robert Zwinkels,1213,,32,Okay
173991,94028,F. van Mosselveld,1213,,40,Okay
173992,98086,Dario Vujicevic,1213,,34,Okay
173993,116145,J. Wuytens,1213,,48,Good
173994,116185,K. Quansah,1213,,35,Okay
173995,116223,Mitchell Piqué,1213,,20,Poor
173996,116240,Danny Guijt,1213,,34,Okay
173997,36911,D. Boer,1213,,62,Very Good
173998,37110,Charlton Juan Vicento,1213,,42,Okay
173999,93673,A. van Peppen,1213,,39,Okay
174000,94117,Ismo Vorstermans,1213,,40,Okay
174001,116146,David Meul,1213,,72,Excellent
174002,116181,T. Gilissen,1213,,22,Poor
174003,116200,J. Belterman,1213,,13,Poor
174004,116238,M. Looms,1213,,17,Poor
174005,116245,Ruud van der Rijt,1213,,13,Poor
174006,38451,Kees van Buuren,1213,,22,Poor
174007,97864,M. Fledderus,1213,,52,Good
174008,114106,Jimmy Hempte,1213,,15,Poor
174009,116154,J. Broerse,1213,,48,Good
174010,116157,T. Cornelisse,1213,,20,Poor
174011,116201,Luciano,1213,,54,Good
174012,116218,Everton Ramos da Silva,1213,,63,Very Good
174013,116227,Derk Boerrigter,1213,,58,Very Good
174014,116236,L. Delorge,1213,,34,Okay
174015,8473,N. Asare,1213,,54,Good
174016,12583,J. Mulenga,1213,,73,Excellent
174017,28659,Geoffrey Wynton Mandelano Castillion,1213,,40,Okay
174018,37441,É. Duplan,1213,,53,Good
174019,37932,J. Goossens,1213,,44,Okay
174020,93057,L. de Kogel,1213,,49,Good
174021,93146,F. Benson,1213,,59,Very Good
174022,97863,Guyon Fernandez,1213,,13,Poor
174023,104542,Milano Koenders,1213,,21,Poor
174024,116162,Wesley Verhoek,1213,,28,Poor
174025,116168,Gábor Babos,1213,,64,Very Good
174026,116190,F. Demouge,1213,,56,Good
174027,116193,I. Najah,1213,,34,Okay
174028,116210,Mateusz Prus,1213,,20,Poor
174029,116226,A. Ramzi,1213,,44,Okay
174030,36838,W. Brama,1213,,34,Okay
174031,44835,M. Nelom,1213,,21,Poor
174032,48023,R. Lindgren,1213,,20,Poor
174033,48213,V. Elm,1213,,54,Good
174034,48415,Alexander Clas Robin Gerndt,1213,,55,Good
174035,49037,Mike Havenaar,1213,,67,Very Good
174036,67876,Michihiro Yasuda,1213,,13,Poor
174037,91767,Jonathan Jackson de Lima Reis,1213,,56,Good
174038,93047,Luís Pedro,1213,,27,Poor
174039,116182,A. Lurling,1213,,60,Very Good
174040,116184,C. Supusepa,1213,,20,Poor
174041,116197,P. Wisgerhof,1213,,18,Poor
174042,116198,S. Boschker,1213,,43,Okay
174043,116241,N. Hofs,1213,,15,Poor
174044,6827,M. Zullo,1213,,17,Poor
174045,36882,P. Velthuizen,1213,,74,Excellent
174046,37772,C. Kum,1213,,21,Poor
174047,37888,R. Koolwijk,1213,,52,Good
174048,38701,A. Kali,1213,,34,Okay
174049,93203,Ricky van Haaren,1213,,22,Poor
174050,97865,J. Leiwakabessy,1213,,21,Poor
174051,105757,Andraž Kirm,1213,,41,Okay
174052,116155,Mitchell Stuart Schet,1213,,29,Poor
174053,116165,Adam  Sarota,1213,,21,Poor
174054,116230,G. Aafjes,1213,,16,Poor
174055,36840,Tim Hölscher,1213,,18,Poor
174056,37296,H. Bos,1213,,12,Poor
174057,37822,Niels Fleuren,1213,,21,Poor
174058,41926,Jeroen Lombe Lumu,1213,,34,Okay
174059,47991,A. Affane,1213,,34,Okay
174060,93154,R. Haemhouts,1213,,49,Good
174061,93174,Género Zeefuik,1213,,45,Good
174062,114064,M. Martens,1213,,34,Okay
174063,114081,Willie Overtoom,1213,,34,Okay
174064,114347,S. De Roover,1213,,39,Okay
174065,116167,J. ten Rouwelaar,1213,,74,Excellent
174066,116235,Sofian Akouili,1213,,19,Poor
174067,116243,Gaby Jallo,1213,,19,Poor
174068,8762,G. Hupperts,1213,,45,Good
174069,37672,Odysseu Guy Ramos,1213,,19,Poor
174070,48335,Denni Robin Avdić,1213,,61,Very Good
174071,93147,Evander Sno,1213,,44,Okay
174072,93181,Marc Höcher,1213,,35,Okay
174073,93290,Dirk Marcellis,1213,,23,Poor
174074,94006,Arnold Kruiswijk,1213,,21,Poor
174075,94015,R. Reniers,1213,,37,Okay
174076,97862,A. Tamata,1213,,22,Poor
174077,116233,A. Radosavljevič,1213,,34,Okay
174078,116244,A. Ammi,1213,,14,Poor
174079,21964,R. Amieux,1213,,49,Good
174080,33691,J. Buijs,1213,,58,Very Good
174081,36780,F. Heerkens,1213,,40,Okay
174082,37872,S. Stevens,1213,,22,Poor
174083,66320,P. Čmovš,1213,,40,Okay
174084,81744,S. Cissé,1213,,37,Okay
174085,2062,Q. Promes,1213,,50,Good
174086,36835,X. Schenk,1213,,40,Okay
174087,37165,N. Marsman,1213,,31,Okay
174088,37428,B. Vriends,1213,,14,Poor
174089,40322,M. Vejinović,1213,,54,Good
174090,40431,P. Parzyszek,1213,,44,Okay
174091,51260,F. Gutiérrez,1213,,54,Good
174092,79,R. Vormer,1213,,18,Poor
174093,8475,T. Derijck,1213,,59,Very Good
174094,8825,A. Valpoort,1213,,37,Okay
174095,29515,W. Pluim,1213,,35,Okay
174096,36856,H. Drost,1213,,48,Good
174097,36923,B. van Polen,1213,,23,Poor
174098,37174,M. van der Maarel,1213,,24,Poor
174099,37262,L. Duarte,1213,,60,Very Good
174100,37683,N. Vossebelt,1213,,49,Good
174101,37873,L. Burnet,1213,,39,Okay
174102,37934,L. Immers,1213,,73,Excellent
174103,50426,L. George,1213,,41,Okay
174104,116234,S. Bandjar,1213,,17,Poor
174105,6986,R. Bonevacia,1213,,34,Okay
174106,36917,D. Koppers,1213,,20,Poor
174107,37003,K. Heerings,1213,,15,Poor
174108,48306,J. Mårtensson,1213,,20,Poor
174109,50901,J. Kappelhof,1213,,22,Poor
174110,37045,K. Jansen,1213,,42,Okay
174111,37123,N. Foor,1213,,22,Poor
174112,37249,T. Breukers,1213,,19,Poor
174113,38694,P. van Anholt,1213,,23,Poor
174114,39212,V. Wormgoor,1213,,39,Okay
174115,40971,M. Lebedyński,1213,,43,Okay
174116,57148,K. Ramsteijn,1213,,19,Poor
174117,3288,T. Serero,1213,,48,Good
174118,37261,J. Drost,1213,,34,Okay
174119,37364,G. Joppen,1213,,39,Okay
174120,37941,E. Hooi,1213,,44,Okay
174121,38770,R. Ippel,1213,,43,Okay
174122,73294,B. Maguire,1213,,42,Okay
174123,8659,B. Vandenbussche,1213,,20,Poor
174124,15607,K. Luijckx,1213,,58,Very Good
174125,36866,H. Mulder,1213,,49,Good
174126,37305,M. de Leeuw,1213,,65,Very Good
174127,37472,D. Verbeek,1213,,46,Good
174128,37923,A. Meijers,1213,,23,Poor
174129,37933,D. Gorter,1213,,34,Okay
174130,48620,A. Schalk,1213,,41,Okay
174131,51104,K. Leerdam,1213,,17,Poor
174132,76628,M. Monteyne,1213,,23,Poor
174133,116221,Oluwafemi Ajilore,1213,,18,Poor
174134,116232,R. Cullen,1213,,35,Okay
174135,1961,S. Rieks,1213,,42,Okay
174136,2444,R. Rosales,1213,,23,Poor
174137,2578,Alex Renato Ibarra Mina,1213,,47,Good
174138,8756,L. Mareček,1213,,42,Okay
174139,11003,Edwin Oppong Anane-Gyasi,1213,,34,Okay
174140,11354,S. Magnasco,1213,,21,Poor
174141,15591,T. Sana,1213,,55,Good
174142,15626,M. Lieder,1213,,46,Good
174143,15687,Kevin Conboy,1213,,49,Good
174144,15759,Ninos Gouriye,1213,,63,Very Good
174145,37141,K. Vermeer,1213,,67,Very Good
174146,37142,Eric Botteghin,1213,,54,Good
174147,37935,D. Malone,1213,,22,Poor
174148,51171,G. Kashia,1213,,48,Good
174149,124,J. Cillessen,1213,,25,Poor
174150,525,K. Lamprou,1213,,45,Good
174151,1489,N. Gudelj,1213,,55,Good
174152,6906,B. Schenkeveld,1213,,19,Poor
174153,6921,F. Kurto,1213,,68,Excellent
174154,37113,R. Pasveer,1213,,72,Excellent
174155,37134,B. Linssen,1213,,57,Good
174156,37156,J. Toornstra,1213,,64,Very Good
174157,38122,T. Bruns,1213,,60,Very Good
174158,50784,J. Raitala,1213,,21,Poor
174159,194,S. de Vrij,1213,,23,Poor
174160,224,J. Zoet,1213,,72,Excellent
174161,381,Danilo Pereira,1213,,34,Okay
174162,546,L. Schöne,1213,,60,Very Good
174163,1425,S. Kums,1213,,42,Okay
174164,1916,K. Strootman,1213,,56,Good
174165,7055,Thomas Michael Oar,1213,,34,Okay
174166,19716,Y. Wildschut,1213,,29,Poor
174167,30632,S. Armenteros,1213,,64,Very Good
174168,30779,Oscar Hiljemark,1213,,15,Poor
174169,37375,Joey van den Berg,1213,,20,Poor
174170,37462,Danny Holla,1213,,71,Excellent
174171,55887,Aurélien Joachim,1213,,52,Good
174172,82202,Genaro Snijders,1213,,35,Okay
174173,116186,M. Lamey,1213,,16,Poor
174174,116187,C. van der Gun,1213,,52,Good
174175,1285,A. Bjelland,1213,,17,Poor
174176,19224,F. Jozefzoon,1213,,54,Good
174177,19528,M. Kieftenbeld,1213,,34,Okay
174178,19882,R. Ruiter,1213,,75,Excellent
174179,25290,J. Gouweleeuw,1213,,39,Okay
174180,25925,J. Boëtius,1213,,54,Good
174181,36918,D. Lachman,1213,,48,Good
174182,36919,T. Lam,1213,,13,Poor
174183,37128,R. Beerens,1213,,48,Good
174184,38118,M. te Wierik,1213,,55,Good
174185,93020,R. Braber,1213,,52,Good
174186,93042,Kees Kwakman,1213,,35,Okay
174187,115105,M. Meeuwis,1213,,16,Poor
174188,116225,Marcel Seip,1213,,62,Very Good
174189,116229,Youssef El-Akchaoui,1213,,13,Poor
174190,116242,S. Kolk,1213,,36,Okay
174191,1950,R. Bengtsson,1213,,49,Good
174192,26464,T. Leugers,1213,,16,Poor
174193,26481,C. Dorda,1213,,22,Poor
174194,28812,Rick ten Voorde,1213,,43,Okay
174195,33028,Y. Ōtsu,1213,,28,Poor
174196,34412,D. Bulthuis,1213,,54,Good
174197,37429,G. Wijnaldum,1213,,21,Poor
174198,37775,N. Röseler,1213,,39,Okay
174199,37886,A. Hadouir,1213,,34,Okay
174200,37921,T. Beugelsdijk,1213,,49,Good
174201,115077,J. Mathijsen,1213,,23,Poor
174202,116169,D. Paljic,1213,,19,Poor
174203,116189,Marcel Stutter,1213,,12,Poor
174204,116220,D. Bulykin,1213,,52,Good
174205,116228,Philipp Haastrup,1213,,39,Okay
174206,232,N. Viergever,1213,,23,Poor
174207,290,V. van Dijk,1213,,48,Good
174208,537,J. Veltman,1213,,12,Poor
174209,2797,A. Finnbogason,1213,ST,87,World Class
174210,15808,Tim Sparv,1213,,42,Okay
174211,25317,N. Moisander,1213,,59,Very Good
174212,25622,V. Misidjan,1213,,44,Okay
174213,29321,M. Platje,1213,,61,Very Good
174214,34742,L. Castaignos,1213,,69,Excellent
174215,36890,Ricardo van Rhijn,1213,,23,Poor
174216,36938,M. van Duinen,1213,,66,Very Good
174217,37135,T. Matavž,1213,,68,Excellent
174218,50974,P. Tytoń,1213,,30,Okay
174219,71266,Edson René Braafheid,1213,,39,Okay
174220,115094,Mark van Bommel,1213,,60,Very Good
174221,1294,V. Fischer,1213,,65,Very Good
174222,6830,S. de Jong,1213,,72,Excellent
174223,6868,O. Toivonen,1213,,61,Very Good
174224,18796,Daryl Janmaat,1213,,54,Good
174225,18975,D. Pröpper,1213,,13,Poor
174226,19313,E. Mulder,1213,,58,Very Good
174227,36878,M. Bizot,1213,,54,Good
174228,42246,W. Bony,1213,ST,90,Elite
174229,44552,Y. El Ghanassy,1213,,52,Good
174230,51188,D. Hoesen,1213,,52,Good
174231,51270,K. Németh,1213,,35,Okay
174232,60101,G. Zuiverloon,1213,,17,Poor
174233,113796,Christian  Bjørnshøj Poulsen,1213,,22,Poor
174234,115990,Daniël de Ridder,1213,,43,Okay
174235,116217,W. Bouma,1213,,21,Poor
174236,162,T. Alderweireld,1213,,48,Good
174237,531,D. Blind,1213,,48,Good
174238,1813,J. Willems,1213,,22,Poor
174239,2163,T. Kádár,1213,,18,Poor
174240,2790,J. Guðmunds­son,1213,,35,Okay
174241,6797,J. Davidson,1213,,16,Poor
174242,18981,J. Locadia,1213,,55,Good
174243,18997,L. Bacuna,1213,,62,Very Good
174244,19246,R. van La Parra,1213,,49,Good
174245,19322,M. van der Hoorn,1213,,58,Very Good
174246,19339,L. Narsingh,1213,,55,Good
174247,19497,B. Martins Indi,1213,,39,Okay
174248,37146,C. Martina,1213,,39,Okay
174249,37154,J. Clasie,1213,,41,Okay
174250,37160,S. Berghuis,1213,,19,Poor
174251,174,C. Eriksen,1213,,69,Excellent
174252,300,G. Wijnaldum,1213,,76,Excellent
174253,667,M. Depay,1213,,37,Okay
174254,2793,V. Pálsson,1213,,50,Good
174255,3008,M. Klich,1213,,43,Okay
174256,12765,G. Pellè,1213,ST,88,World Class
174257,19256,N. Mäenpää,1213,,72,Excellent
174258,19262,T. Kalas,1213,,39,Okay
174259,19421,M. Henriksen,1213,,48,Good
174260,30432,M. de Roon,1213,,34,Okay
174261,30536,F. Đuričić,1213,,62,Very Good
174262,39297,Y. Mokhtar,1213,,51,Good
174263,41140,César David Texeira Torres,1213,,50,Good
174264,47545,G. Kakuta,1213,,34,Okay
174265,93587,M. van Ginkel,1213,,64,Very Good
174266,1075,J. Lukoki,1213,,43,Okay
174267,3405,A. Djoum,1213,,34,Okay
174268,8541,T. Chevalier,1213,,58,Very Good
174269,36978,B. Rienstra,1213,,23,Poor
174270,37260,B. van Hintum,1213,,50,Good
174271,48156,Kolbeinn Sigþórsson,1213,,59,Very Good
174272,49909,M. Donald,1213,,42,Okay
174273,61980,Rydell Romano Poepon,1213,,40,Okay
174274,62507,Oğuzhan Türk,1213,,42,Okay
174275,96796,Sanharib Malki,1213,,77,Excellent
174276,116254,K. Sinouh,1213,,31,Okay
174277,332,D. Mertens,1213,,76,Excellent
174278,651,Marcelo,1213,,39,Okay
174279,1990,A. Hutchinson,1213,,41,Okay
174280,2772,K. Omeruo,1213,,23,Poor
174281,11013,N. Mihaylov,1213,,62,Very Good
174282,15277,B. Waterman,1213,,65,Very Good
174283,19034,R. Babel,1213,,48,Good
174284,36900,A. Maher,1213,,62,Very Good
174285,50820,J. Altidore,1213,ST,86,World Class
174286,96725,Douglas,1213,,54,Good
174287,106,N. Chadli,1213,,73,Excellent
174288,1992,J. Lens,1213,,74,Excellent
174289,4439,U. Nwofor,1213,,61,Very Good
174290,19326,L. Fer,1213,,56,Good
174291,37036,Robbert Schilder,1112,,63,Very Good
174292,37150,J. van der Heijden,1112,,47,Good
174293,37170,Willem Marco Janssen,1112,,61,Very Good
174294,37618,Jeff Stans,1112,,33,Okay
174295,37825,Norichio Nieveld,1112,,22,Poor
174296,82107,J. Janse,1112,,20,Poor
174297,93036,Bart Biemans,1112,,22,Poor
174298,93736,Sander Duits,1112,,41,Okay
174299,116212,Paul de la Cruz Mulders,1112,,12,Poor
174300,116296,A. Schut,1112,,38,Okay
174301,29315,N. van der Velden,1112,,41,Okay
174302,37431,A. Auassar,1112,,33,Okay
174303,38386,R. Schaken,1112,,50,Good
174304,93989,M. Breuer,1112,,22,Poor
174305,114223,J. Ivens,1112,,21,Poor
174306,115996,D. De Beule,1112,,52,Good
174307,116143,D. Bovenberg,1112,,54,Good
174308,116196,G. Roorda,1112,,12,Poor
174309,116222,R. Wielaert,1112,,38,Okay
174310,116267,Kevin Wattamaleo,1112,,15,Poor
174311,116276,J. Oost,1112,,28,Poor
174312,116316,Jeroen Drost,1112,,13,Poor
174313,37369,R. van Eijden,1112,,38,Okay
174314,37852,N. Will,1112,,21,Poor
174315,37931,E. Falkenburg,1112,,49,Good
174316,92976,Gino Coutinho,1112,,72,Excellent
174317,93069,Nicky Kuiper,1112,,13,Poor
174318,93202,R. Sneijder,1112,,47,Good
174319,93592,E. Reijnen,1112,,19,Poor
174320,93597,M. Timisela,1112,,22,Poor
174321,98010,F. van der Struijk,1112,,22,Poor
174322,116135,R. Zomer,1112,,47,Good
174323,37227,T. van de Pavert,1112,,47,Good
174324,37433,G. Breinburg,1112,,20,Poor
174325,37751,K. Visser,1112,,21,Poor
174326,116145,J. Wuytens,1112,,22,Poor
174327,116185,K. Quansah,1112,,46,Good
174328,116219,Q. Kruijsen,1112,,33,Okay
174329,116251,B. van Loo,1112,,48,Good
174330,116279,Soufian El Hassnaoui,1112,,57,Good
174331,116282,D. Douglas,1112,,28,Poor
174332,116292,E. de Graaf,1112,,22,Poor
174333,116323,R. van Dijk,1112,,52,Good
174334,37736,T. Evers,1112,,21,Poor
174335,37824,T. Keurntjes,1112,,15,Poor
174336,93673,A. van Peppen,1112,,46,Good
174337,94028,F. van Mosselveld,1112,,48,Good
174338,94117,Ismo Vorstermans,1112,,39,Okay
174339,116194,D. Gentenaar,1112,,59,Very Good
174340,116281,A. Emenike Nkume,1112,,19,Poor
174341,116289,R. Molhoek,1112,,17,Poor
174342,116298,P. Fränkel,1112,,21,Poor
174343,37110,Charlton Juan Vicento,1112,,56,Good
174344,93629,T. Vincken,1112,,20,Poor
174345,97864,M. Fledderus,1112,,33,Okay
174346,116157,T. Cornelisse,1112,,20,Poor
174347,116181,T. Gilissen,1112,,21,Poor
174348,116238,M. Looms,1112,,22,Poor
174349,116299,Wilko de Vogt,1112,,39,Okay
174350,8473,N. Asare,1112,,60,Very Good
174351,28659,Geoffrey Wynton Mandelano Castillion,1112,,52,Good
174352,36935,Stanley Elbers,1112,,15,Poor
174353,104542,Milano Koenders,1112,,38,Okay
174354,114106,Jimmy Hempte,1112,,22,Poor
174355,116154,J. Broerse,1112,,38,Okay
174356,116190,F. Demouge,1112,,56,Good
174357,116201,Luciano,1112,,53,Good
174358,116210,Mateusz Prus,1112,,35,Okay
174359,116218,Everton Ramos da Silva,1112,,59,Very Good
174360,116227,Derk Boerrigter,1112,,62,Very Good
174361,116236,L. Delorge,1112,,33,Okay
174362,116300,Ali Boussaboun,1112,,16,Poor
174363,116301,J. Saeijs,1112,,19,Poor
174364,116304,Moussa Kalisse,1112,,13,Poor
174365,12583,J. Mulenga,1112,,58,Very Good
174366,36838,W. Brama,1112,,34,Okay
174367,37441,É. Duplan,1112,,54,Good
174368,37881,Luigi Maud Bruins,1112,,43,Okay
174369,37932,J. Goossens,1112,,49,Good
174370,44835,M. Nelom,1112,,19,Poor
174371,97863,Guyon Fernandez,1112,,57,Good
174372,105495,Samuel Benjamin Elias Scheimann,1112,,38,Okay
174373,116160,Orlando Engelaar,1112,,33,Okay
174374,116162,Wesley Verhoek,1112,,26,Poor
174375,116168,Gábor Babos,1112,,70,Excellent
174376,116182,A. Lurling,1112,,60,Very Good
174377,116197,P. Wisgerhof,1112,,57,Good
174378,116198,S. Boschker,1112,,40,Okay
174379,116224,Gabor Horvath,1112,,38,Okay
174380,116226,A. Ramzi,1112,,34,Okay
174381,116241,N. Hofs,1112,,62,Very Good
174382,958,M. Sulejmani,1112,,70,Excellent
174383,2379,P. Wernbloom,1112,,42,Okay
174384,36882,P. Velthuizen,1112,,70,Excellent
174385,37952,D. Smith,1112,,20,Poor
174386,48213,V. Elm,1112,,53,Good
174387,48220,R. Elm,1112,,67,Very Good
174388,48415,Alexander Clas Robin Gerndt,1112,,56,Good
174389,49037,Mike Havenaar,1112,,51,Good
174390,67876,Michihiro Yasuda,1112,,21,Poor
174391,71179,Chiró Mena Vuza-N'Toko,1112,,14,Poor
