card_id,player_name,season_year,position_pool,position,rt
162564,"B. Nivet",2011,,MID,68
162565,"M. Rabiu",2011,,MID,21
162566,"Chaher Zarour",2011,,DEF,22
162567,"Bruno Grougi",2011,,MID,71
162568,"Jussiê",2011,,FWD,59
162569,"C. Hengbart",2011,,DEF,42
162570,"J. Mignot",2011,,DEF,42
162571,"Geoffrey Dernis",2011,,MID,62
162572,"John Jairo Culma",2011,,MID,23
162573,"A. Coulibaly",2011,,DEF,18
162574,"G. Sertic",2011,,MID,17
162575,"B. Kumordzi",2011,,MID,36
162576,"J. Sorbon",2011,,DEF,25
162577,"É. Didot",2011,,MID,36
162578,"Hilton",2011,,DEF,42
162579,"S. Camara",2011,,FWD,66
162580,"F. Balmont",2011,,MID,44
162581,"Pedrinho",2011,,DEF,19
162582,"A. Alphonse",2011,,FWD,29
162583,"C. Varrault",2011,,DEF,24
162584,"J. Saez",2011,,MID,36
162585,"L. Mareque",2011,,DEF,25
162586,"B. Jovial",2011,,FWD,66
162587,"R. Danzé",2011,,DEF,42
162588,"D. Oliech",2011,,FWD,67
162589,"Omar Kossoko",2011,,MID,17
162590,"Paulo Ricardo Ribeiro de Jesus Machado",2011,,MID,52
162591,"Eduardo Ribeiro dos Santos",2011,,FWD,53
162592,"P. Sirieix",2011,,MID,46
162593,"Paulão",2011,,DEF,43
162594,"Y. Mikari",2011,,DEF,22
162595,"D. Niculae",2011,,FWD,55
162596,"B. Nicoliţă",2011,,MID,53
162597,"Eden Ben Basat",2011,,FWD,47
162598,"O. Apam",2011,,DEF,20
162599,"S. Grichting",2011,,DEF,25
162600,"A. Ebondo",2011,,DEF,24
162601,"C. Kaboré",2011,,MID,23
162602,"Banana Yaya",2011,,DEF,21
162603,"Guy-Roland N'Dy Assembé",2011,,GK,73
162604,"Víctor Hugo Montaño Caicedo",2011,,FWD,57
162605,"Djamel Bakar",2011,,FWD,47
162606,"Benjamin Moukandjo Bilé",2011,,FWD,54
162607,"M. Estrada",2011,,MID,37
162608,"D. Gregorini",2011,,GK,36
162609,"Oscar Ewolo",2011,,MID,23
162610,"L. Palun",2011,,DEF,14
162611,"Aldo Angoula",2011,,DEF,51
162612,"L. Néry",2011,,DEF,18
162613,"N. Roux",2011,,FWD,56
162614,"M. Martin",2011,,MID,44
162615,"S. Ruffier",2011,,GK,75
162616,"L. Perrin",2011,,DEF,19
162617,"Jeremie Brechet",2011,,DEF,15
162618,"R. Fanni",2011,,DEF,42
162619,"F. Clerc",2011,,DEF,62
162620,"E. Mouloungui",2011,,FWD,48
162621,"M. Planus",2011,,DEF,42
162622,"Mickaël Landreau",2011,,GK,75
162623,"B. Trémoulinas",2011,,DEF,51
162624,"M. Licka",2011,,MID,22
162625,"G. Lorenzi",2011,,DEF,42
162626,"K. Traoré",2011,,FWD,38
162627,"I. Jelen",2011,,FWD,29
162628,"Joris Marveaux",2011,,MID,36
162629,"Damien Tiberi",2011,,MID,23
162630,"Samuel Bouhours",2011,,DEF,24
162631,"Laurent Pionnier",2011,,GK,24
162632,"Benoît Pedretti",2011,,MID,56
162633,"Henri Bedimo",2011,,DEF,42
162634,"L. Bonnart",2011,,DEF,19
162635,"Mo. Traoré",2011,,DEF,19
162636,"B. Lesoimier",2011,,MID,51
162637,"C. Meriem",2011,,MID,21
162638,"K. Chafni",2011,,MID,45
162639,"R. Socrier",2011,,FWD,38
162640,"J. Leroy",2011,,MID,59
162641,"Grégory Bourillon",2011,,DEF,42
162642,"Ahmed Kantari",2011,,DEF,20
162643,"Christophe Jallet",2011,,DEF,58
162644,"Joel Sami",2011,,DEF,24
162645,"Fahid Ben Khalfallah",2011,,MID,18
162646,"Jamel Saihi",2011,,MID,24
162647,"Jean Calve",2011,,DEF,43
162648,"S. Marchal",2011,,DEF,51
162649,"D. Sauget",2011,,DEF,25
162650,"Dariusz Dudka",2011,,DEF,51
162651,"A. Sidibé",2011,,DEF,18
162652,"Cédric Cambon",2011,,DEF,57
162653,"L. Douniama",2011,,FWD,13
162654,"Karim Aït-Fana",2011,,MID,47
162655,"Geoffrey Jourdren",2011,,GK,75
162656,"Thomas Guerbert",2011,,MID,45
162657,"S. Tiéné",2011,,DEF,42
162658,"Gregory Pujol",2011,,FWD,45
162659,"F. Audard",2011,,GK,68
162660,"P. Frau",2011,,FWD,56
162661,"A. Le Lan",2011,,DEF,21
162662,"J. Kana Biyik",2011,,DEF,42
162663,"T. Richert",2011,,GK,73
162664,"Cheikh M'Bengue",2011,,DEF,42
162665,"G. Bocaly",2011,,DEF,25
162666,"F. Sammaritano",2011,,MID,62
162667,"Pavle Ninkov",2011,,DEF,24
162668,"Maxime Baca",2011,,DEF,23
162669,"Rudy Mater",2011,,DEF,24
162670,"M. Chalmé",2011,,DEF,18
162671,"Y. Poulard",2011,,DEF,51
162672,"M. Courgnaud",2011,,FWD,16
162673,"G. Hoarau",2011,,FWD,56
162674,"D. Marcq",2011,,MID,19
162675,"M. Coutadeur",2011,,MID,45
162676,"D. Congré",2011,,DEF,25
162677,"P. Lasne",2011,,MID,22
162678,"L. Nabab",2011,,FWD,48
162679,"O. Coulibaly",2011,,DEF,23
162680,"C. Mavinga",2011,,DEF,20
162681,"I. Jemâa",2011,,FWD,39
162682,"J. Morel",2011,,DEF,25
162683,"K. Gameiro",2011,,FWD,71
162684,"C. Chantôme",2011,,MID,19
162685,"J. Vandam",2011,,DEF,42
162686,"B. Reynet",2011,,GK,75
162687,"Z. Diabaté",2011,,DEF,20
162688,"D. Diakité",2011,,DEF,21
162689,"T. Makonda",2011,,DEF,17
162690,"K. Gomis",2011,,DEF,21
162691,"R. Mulumba",2011,,MID,14
162692,"M. Mostefa",2011,,MID,44
162693,"L. Nangis",2011,,FWD,29
162694,"Esmaël Gonçalves",2011,,FWD,38
162695,"L. Karaboué",2011,,MID,44
162696,"Y. Brahimi",2011,,FWD,38
162697,"S. Corchia",2011,,DEF,24
162698,"M. Autret",2011,,MID,45
162699,"C. Kinkela",2011,,FWD,44
162700,"D. Wass",2011,,MID,56
162701,"Anthony Lippini",2011,,DEF,23
162702,"Y. Mollo",2011,,FWD,43
162703,"P. Baysse",2011,,DEF,42
162704,"A. M&apos;Madi",2011,,FWD,29
162705,"A. Romao",2011,,MID,37
162706,"Rio Mavuba",2011,,MID,37
162707,"Mohamed Fofana",2011,,DEF,17
162708,"B. André",2011,,MID,56
162709,"A. Bamba",2011,,DEF,24
162710,"J. Lopy",2011,,MID,21
162711,"B. Angoua",2011,,DEF,23
162712,"F. Kadir",2011,,MID,56
162713,"J. Pastore",2011,,MID,79
162714,"Innocent Emeghara",2011,,FWD,54
162715,"F. Berenguer-Bohrer",2011,,MID,20
162716,"V. Pajot",2011,,MID,22
162717,"J. Akpa Akpro",2011,,MID,17
162718,"A. Gignac",2011,,FWD,29
162719,"S. Gentiletti",2011,,DEF,53
162720,"Maxwell Scherrer Cabelino Andrade",2011,,DEF,42
162721,"T. Doubaï",2011,,MID,36
162722,"S. Umtiti",2011,,DEF,20
162723,"B. Matuidi",2011,,MID,37
162724,"B. Costil",2011,,GK,75
162725,"Jaroslav Plašil",2011,,MID,50
162726,"Milan Biševac",2011,,DEF,42
162727,"M. Gonalons",2011,,MID,37
162728,"C. Grenier",2011,,MID,21
162729,"A. Mounier",2011,,MID,70
162730,"M. Samassa",2011,,FWD,51
162731,"Thiago Motta",2011,,MID,46
162732,"Yoann  Gourcuff",2011,,MID,47
162733,"M. Ciani",2011,,DEF,42
162734,"J. Zebina",2011,,DEF,24
162735,"M. Cetto",2011,,DEF,17
162736,"G. Ochoa",2011,,GK,75
162737,"L. López",2011,ST,FWD,80
162738,"Hélder",2011,,DEF,16
162739,"L. González",2011,,MID,46
162740,"Gil",2011,,DEF,42
162741,"Carlão",2011,,DEF,22
162742,"S. Souprayen",2011,,DEF,25
162743,"T. Mangani",2011,,MID,22
162744,"Ederson",2011,,MID,47
162745,"Michel Bastos",2011,,MID,64
162746,"Túlio Vinícius Froes de Melo",2011,,FWD,56
162747,"Marcos Venancio de Alburquerque",2011,,DEF,42
162748,"Carlos Henrique dos Santos Souza",2011,,DEF,52
162749,"Brandão",2011,,FWD,30
162750,"Luciano Fabián Monzón",2011,,DEF,73
162751,"André Luiz",2011,,DEF,51
162752,"J. Pitroipa",2011,,MID,66
162753,"R. Boukari",2011,,FWD,45
162754,"Damien Perquis",2011,,DEF,23
162755,"Larsen Touré",2011,,FWD,29
162756,"G. Rippert",2011,,DEF,19
162757,"Nicolas Farina",2011,,MID,13
162758,"Frédéric Bulot",2011,,MID,55
162759,"L. Sané",2011,,DEF,51
162760,"N. Pejčinović",2011,,DEF,42
162761,"Abdoul Razzagui Camara",2011,,FWD,30
162762,"Salif Sané",2011,,DEF,51
162763,"Jimmy Briand",2011,,FWD,65
162764,"L. Digne",2011,,DEF,21
162765,"I. Gueye",2011,,MID,22
162766,"W. Boly",2011,,DEF,42
162767,"J. Cavalli",2011,,MID,56
162768,"B. Lecomte",2011,,GK,28
162769,"J. Guilavogui",2011,,MID,44
162770,"L. Kitambala",2011,,FWD,18
162771,"F. Ehret",2011,,MID,23
162772,"T. Kahlenberg",2011,,MID,46
162773,"Stephan Maigaard Andersen",2011,,GK,71
162774,"E. Hazard",2011,,FWD,84
162775,"M. Wagué",2011,,DEF,42
162776,"Anthony Le Tallec",2011,,FWD,44
162777,"M. Debuchy",2011,,DEF,66
162778,"L. Koné",2011,,DEF,42
162779,"Daniel  Omoya Braaten",2011,,FWD,31
162780,"Arnold Mvuemba",2011,,MID,55
162781,"Florent Sinama-Pongolle",2011,,FWD,49
162782,"D. Digard",2011,,MID,24
162783,"K. Källström",2011,,MID,25
162784,"S. Diawara",2011,,DEF,42
162785,"D. Bellion",2011,,FWD,14
162786,"A. Réveillère",2011,,DEF,25
162787,"Narcisse-Olivier Kapo Obou",2011,,FWD,51
162788,"D. Traoré",2011,,DEF,18
162789,"E. Faé",2011,,MID,12
162790,"M. Sissoko",2011,,MID,44
162791,"G. Bong",2011,,DEF,24
162792,"J. Ayew",2011,,FWD,43
162793,"Nenê",2011,CAM,MID,89
162794,"Alexander Banor Tettey",2011,,MID,36
162795,"Mohamed Sissoko",2011,,MID,45
162796,"S. Diakité",2011,,MID,21
162797,"F. Tabanou",2011,,DEF,58
162798,"Jérémy Pied",2011,,DEF,42
162799,"Modibo Maïga",2011,,FWD,67
162800,"A. Méïté",2011,,DEF,42
162801,"M. Amalfitano",2011,,MID,37
162802,"Alou Diarra",2011,,MID,44
162803,"Jérémie Aliadière",2011,,FWD,38
162804,"J. Cole",2011,,MID,57
162805,"Ilan",2011,,FWD,58
162806,"Christian  Bjørnshøj Poulsen",2011,,MID,24
162807,"H. Lloris",2011,,GK,75
162808,"D. Lovren",2011,,DEF,42
162809,"K. Théophile-Catherine",2011,,DEF,25
162810,"A. Lacazette",2011,,FWD,54
162811,"S. Mandanda",2011,,GK,75
162812,"César Azpilicueta",2011,,DEF,42
162813,"K. Zouma",2011,,DEF,53
162814,"É. Capoue",2011,,MID,50
162815,"M. Sakho",2011,,DEF,23
162816,"B. Sako",2011,,FWD,51
162817,"B. Ecuele Manga",2011,,DEF,51
162818,"R. Cabella",2011,,MID,53
162819,"E. Grandin",2011,,MID,17
162820,"Yannick Anister Sagbo-Latte",2011,,FWD,67
162821,"D. Ospina",2011,,GK,75
162822,"P. Aubameyang",2011,,FWD,57
162823,"D. Payet",2011,,MID,65
162824,"O. Giroud",2011,ST,FWD,88
162825,"J. Campbell",2011,,FWD,44
162826,"M. Gradel",2011,,MID,65
162827,"C. Sánchez",2011,,MID,23
162828,"E. Rivière",2011,,FWD,53
162829,"Y. M&apos;Vila",2011,,MID,25
162830,"A. Modeste",2011,,FWD,47
162831,"G. Kakuta",2011,,MID,58
162832,"D. Rozehnal",2011,,DEF,42
162833,"M. Yanga-Mbiwa",2011,,DEF,42
162834,"Alex",2011,,DEF,53
162835,"F. Abriel",2011,,MID,23
162836,"A. Abdennour",2011,,DEF,51
162837,"Carl Medjani",2011,,DEF,51
162838,"J. Kana-Biyik",2011,,DEF,42
162839,"John Boye",2011,,DEF,22
162840,"R. Civelli",2011,,DEF,62
162841,"M. Dossevi",2011,,MID,36
162842,"M. Erdinç",2011,,FWD,52
162843,"D. N’Dinga",2011,,MID,36
162844,"Aurélien Bayard Chedjou Fongang",2011,,DEF,66
162845,"J. Kembo-Ekoko",2011,,FWD,69
162846,"B. Koné",2011,,DEF,52
162847,"L. N&apos;Guémo",2011,,MID,37
162848,"Moussa Sow",2011,,FWD,58
162849,"Diallo Guidileye",2011,,MID,15
162850,"Michaël  Chrétien Basser",2011,,DEF,14
162851,"Cédric Carrasso",2011,,GK,75
162852,"C. Mongongu",2011,,DEF,59
162853,"G. Proment",2011,,MID,45
162854,"M. Valbuena",2011,,MID,60
162855,"N. Isimat-Mirin",2011,,DEF,42
162856,"L. Gassama",2011,,DEF,17
162857,"Sibiri Alain Traoré",2011,,MID,72
162858,"U. Bulut",2011,,FWD,53
162859,"L. Mabiala",2011,,DEF,18
162860,"A. Ahamada",2011,,GK,75
162861,"Kossi Prince Segbefia",2011,,MID,20
162862,"Youssouf Hadji",2011,,FWD,59
162863,"K. Coulibaly",2011,,MID,37
162864,"F. Ghoulam",2011,,DEF,25
162865,"A. Sissoko",2011,,MID,16
162866,"G. Mandjeck",2011,,MID,22
162867,"J. Ménez",2011,,FWD,58
162868,"Thomas Heurtaux",2011,,DEF,65
162869,"C. Diabaté",2011,,FWD,65
162870,"Ludovic Obraniak",2011,,MID,58
162871,"Bakaye Traoré",2011,,MID,62
162872,"Stéphane M'Bia Etoundi",2011,,MID,46
162873,"L. Rémy",2011,,FWD,73
162874,"N. Nkoulou",2011,,DEF,25
162875,"B. Gomis",2011,,FWD,77
162876,"B. Dja Djédjé",2011,,DEF,51
162877,"Yoan Gouffran",2011,,MID,80
162878,"G. Sunu",2011,,FWD,29
162879,"B. Sahar",2011,,FWD,44
162880,"Diego Alfredo Lugano Morena",2011,,DEF,19
162881,"J. Utaka",2011,,FWD,58
162882,"K. Mangane",2011,,DEF,53
162883,"S. Puygrenier",2011,,DEF,52
162884,"E. Cissé",2011,,MID,44
162885,"S. Sirigu",2011,,GK,75
162886,"N. Penneteau",2010,,GK,75
162887,"J. Lotiès",2010,,DEF,24
162888,"V. Muratori",2010,,DEF,22
162889,"B. Jeannot",2010,,FWD,16
162890,"R. Hamouma",2010,,FWD,64
162891,"K. Monnet-Paquet",2010,,FWD,24
162892,"A. Thébaux",2010,,GK,75
162893,"F. Dja Djedjé",2010,,FWD,47
162894,"S. Keita",2010,,MID,16
162895,"Édouard Butin",2010,,FWD,39
162896,"F. Lemoine",2010,,MID,19
162897,"A. Raineau",2010,,MID,24
162898,"Ismaïla N'Diaye",2010,,MID,36
162899,"Cyrille Merville",2010,,GK,58
162900,"Antoine Devaux",2010,,MID,36
162901,"Alexandre Cuvillier",2010,,FWD,38
162902,"T. Maoulida",2010,,FWD,38
162903,"Roy Contout",2010,,FWD,43
162904,"Kévin Anin",2010,,MID,23
162905,"Gaël Germany",2010,,MID,36
162906,"R. Cohade",2010,,MID,24
162907,"Sébastien Roudet",2010,,MID,56
162908,"Steeve Elana",2010,,GK,75
162909,"Y. Jouffre",2010,,MID,36
162910,"L. Cappone",2010,,GK,43
162911,"F. Béria",2010,,DEF,42
162912,"Romain Rocchi",2010,,MID,22
162913,"C. Jeunechamp",2010,,DEF,25
162914,"G. Leca",2010,,DEF,24
162915,"J. Janot",2010,,GK,75
162916,"Éric Chelle",2010,,DEF,22
162917,"G. Paisley",2010,,DEF,18
162918,"J. Féret",2010,,MID,63
162919,"Jérémy Clément",2010,,MID,20
162920,"M. Bodmer",2010,,MID,61
162921,"Nicolas Maurice-Belay",2010,,MID,50
162922,"Gaël Danic",2010,,FWD,64
162923,"Vincent Planté",2010,,GK,57
162924,"Pierrick Cros",2010,,GK,50
162925,"B. Cheyrou",2010,,MID,51
162926,"R. Lemaître",2010,,DEF,24
162927,"O. Sorin",2010,,GK,75
162928,"J. Berthod",2010,,DEF,21
162929,"Richard Soumah",2010,,MID,18
162930,"N. Douchez",2010,,GK,75
162931,"Vincent Nogueira",2010,,MID,36
162932,"Jung Jo-Gook",2010,,FWD,40
162933,"T. Doumbia",2010,,MID,20
162934,"Marama Vahirua",2010,,FWD,54
162935,"P. Ducasse",2010,,MID,14
162936,"S. Armand",2010,,DEF,51
162937,"Johan Martial",2010,,DEF,43
162938,"R. Gomis",2010,,MID,37
162939,"Romain Poyet",2010,,FWD,47
162940,"D. Hellebuyck",2010,,MID,14
162941,"M. Valverde",2010,,GK,70
162942,"C. Ben Saada",2010,,FWD,38
162943,"Adil Hermach",2010,,MID,56
162944,"Abdou Traoré",2010,,MID,36
162945,"Gennaro Bracigliano",2010,,GK,36
162946,"Jussiê",2010,,FWD,48
162947,"C. Hengbart",2010,,DEF,42
162948,"J. Mignot",2010,,DEF,59
162949,"A. Coulibaly",2010,,DEF,25
162950,"F. Mansaré",2010,,MID,19
162951,"G. Sertic",2010,,MID,21
162952,"B. Nivet",2010,,MID,51
162953,"J. Sorbon",2010,,DEF,24
162954,"É. Didot",2010,,MID,44
162955,"Hilton",2010,,DEF,17
162956,"F. Balmont",2010,,MID,24
162957,"Bruno Grougi",2010,,MID,72
162958,"C. Aurier",2010,,FWD,14
162959,"J. Saez",2010,,MID,20
162960,"Geoffrey Dernis",2010,,MID,36
162961,"A. Alonso",2010,,MID,36
162962,"Branko Lazarevic",2010,,DEF,13
162963,"G. Tafforeau",2010,,DEF,22
162964,"R. Danzé",2010,,DEF,42
162965,"S. Camara",2010,,FWD,47
162966,"D. Oliech",2010,,FWD,47
162967,"Paulo Ricardo Ribeiro de Jesus Machado",2010,,MID,56
162968,"Eduardo Ribeiro dos Santos",2010,,FWD,48
162969,"Y. Mikari",2010,,DEF,15
162970,"D. Niculae",2010,,FWD,50
162971,"S. Grichting",2010,,DEF,24
162972,"A. Ebondo",2010,,DEF,42
162973,"E. Erbate",2010,,DEF,18
162974,"Adrián Javier Gunino Duque",2010,,DEF,25
162975,"Petter Hansson",2010,,DEF,25
162976,"C. Kaboré",2010,,MID,24
162977,"Yannis Tafer",2010,,MID,15
162978,"Víctor Hugo Montaño Caicedo",2010,,FWD,64
162979,"Djamel Bakar",2010,,FWD,30
162980,"Benjamin Moukandjo Bilé",2010,,FWD,44
162981,"Romain Inez",2010,,DEF,23
162982,"Lukman Haruna Abdulkarim",2010,,MID,21
162983,"M. Estrada",2010,,MID,51
162984,"Brahim Ferradj",2010,,DEF,42
162985,"D. Gregorini",2010,,GK,73
162986,"Oscar Ewolo",2010,,MID,25
162987,"Tomáš Mičola",2010,,MID,36
162988,"C. Delgado",2010,,FWD,30
162989,"Danijel Ljuboja",2010,,FWD,52
162990,"A. Edel",2010,,GK,64
162991,"L. Néry",2010,,DEF,20
162992,"N. Roux",2010,,FWD,55
162993,"M. Martin",2010,,MID,50
162994,"S. Ruffier",2010,,GK,75
162995,"L. Perrin",2010,,DEF,63
162996,"R. Fanni",2010,,DEF,23
162997,"F. Clerc",2010,,DEF,42
162998,"E. Mouloungui",2010,,FWD,62
162999,"M. Planus",2010,,DEF,19
163000,"Mickaël Landreau",2010,,GK,75
163001,"B. Trémoulinas",2010,,DEF,25
163002,"P. Luyindula",2010,,FWD,17
163003,"I. Lolo",2010,,DEF,43
163004,"Gregory Coupet",2010,,GK,52
163005,"Lionel Letizi",2010,,GK,22
163006,"Joris Marveaux",2010,,MID,37
163007,"Sigamary Diarra",2010,,FWD,43
163008,"Benoît Pedretti",2010,,MID,61
163009,"Henri Bedimo",2010,,DEF,25
163010,"Jeremie Brechet",2010,,DEF,23
163011,"L. Bonnart",2010,,DEF,24
163012,"B. Lesoimier",2010,,MID,44
163013,"C. Meriem",2010,,MID,44
163014,"K. Chafni",2010,,MID,36
163015,"M. Licka",2010,,MID,51
163016,"G. Lorenzi",2010,,DEF,20
163017,"J. Leroy",2010,,MID,45
163018,"K. Traoré",2010,,FWD,56
163019,"I. Jelen",2010,,FWD,53
163020,"G. Lacombe",2010,,MID,13
163021,"F. Laurenti",2010,,DEF,24
163022,"Grégory Bourillon",2010,,DEF,25
163023,"Christophe Jallet",2010,,DEF,42
163024,"J. Aït-Ben-Idir",2010,,MID,23
163025,"Joel Sami",2010,,DEF,23
163026,"Fahid Ben Khalfallah",2010,,MID,37
163027,"Maxime Josse",2010,,DEF,18
163028,"Jamel Saihi",2010,,MID,36
163029,"D. N'Diaye",2010,,MID,44
163030,"B. Gavanon",2010,,MID,22
163031,"Francisco Pavón",2010,,DEF,24
163032,"E. Corrèze",2010,,MID,14
163033,"S. Chabbert",2010,,GK,28
163034,"Ahmed Kantari",2010,,DEF,25
163035,"L. Abenzoar",2010,,DEF,19
163036,"P. Barzola",2010,,DEF,20
163037,"Yassine Jebbour",2010,,DEF,14
163038,"S. Marchal",2010,,DEF,23
163039,"P. Frau",2010,,FWD,56
163040,"D. Sauget",2010,,DEF,42
163041,"Dariusz Dudka",2010,,DEF,58
163042,"A. Sidibé",2010,,DEF,19
163043,"Y. Bigné",2010,,MID,14
163044,"K. Akalé",2010,,MID,52
163045,"C. Landrin",2010,,MID,36
163046,"S. Piocelle",2010,,MID,22
163047,"D. Baldé",2010,,DEF,21
163048,"Cheikh M'Bengue",2010,,DEF,24
163049,"Jonathan Brison",2010,,DEF,24
163050,"Karim Aït-Fana",2010,,MID,20
163051,"Geoffrey Jourdren",2010,,GK,75
163052,"Jérémy Toulalan",2010,,MID,24
163053,"S. Tiéné",2010,,DEF,24
163054,"Gregory Pujol",2010,,FWD,81
163055,"A. Le Lan",2010,,DEF,20
163056,"J. Kana Biyik",2010,,DEF,42
163057,"P. Berenguer",2010,,MID,58
163058,"T. Richert",2010,,GK,52
163059,"F. Sosa",2010,,DEF,20
163060,"Fernando",2010,,MID,44
163061,"N. Kovačević",2010,,MID,21
163062,"G. Hoarau",2010,,FWD,64
163063,"D. Marcq",2010,,MID,24
163064,"G. Bocaly",2010,,DEF,58
163065,"F. Sammaritano",2010,,MID,36
163066,"Hamdi Kasraoui",2010,,GK,34
163067,"Maxime Baca",2010,,DEF,24
163068,"Rudy Mater",2010,,DEF,24
163069,"M. Chalmé",2010,,DEF,23
163070,"J. Quercia",2010,,FWD,50
163071,"I. Jemâa",2010,,FWD,53
163072,"K. Gameiro",2010,ST,FWD,86
163073,"A. Touré",2010,,DEF,20
163074,"M. Coutadeur",2010,,MID,36
163075,"C. Chantôme",2010,,MID,45
163076,"D. Congré",2010,,DEF,51
163077,"O. Coulibaly",2010,,DEF,14
163078,"M. Bayal Sall",2010,,DEF,23
163079,"B. Psaume",2010,,FWD,16
163080,"D. Diakité",2010,,DEF,24
163081,"J. Morel",2010,,DEF,51
163082,"Y. Brahimi",2010,,FWD,49
163083,"D. Pollet",2010,,FWD,29
163084,"A. Romao",2010,,MID,37
163085,"Mohamed Fofana",2010,,DEF,23
163086,"G. Welcome",2010,,FWD,39
163087,"M. Brou Apanga",2010,,DEF,24
163088,"Y. Mollo",2010,,FWD,47
163089,"M. Dreyer",2010,,GK,45
163090,"P. Baysse",2010,,DEF,42
163091,"I. Gacé",2010,,DEF,42
163092,"B. Angoua",2010,,DEF,42
163093,"Rio Mavuba",2010,,MID,37
163094,"C. Malonga",2010,,FWD,45
163095,"F. Kadir",2010,,MID,59
163096,"S. Gakpé",2010,,FWD,13
163097,"A. El Kaoutari",2010,,DEF,42
163098,"N. Pallois",2010,,DEF,15
163099,"Jean-Alain Fanchone",2010,,DEF,22
163100,"V. Birsa",2010,,MID,61
163101,"A. Gignac",2010,,FWD,63
163102,"Y. El-Arabi",2010,,FWD,80
163103,"B. Dramé",2010,,DEF,52
163104,"Nam Tae-Hee",2010,,MID,20
163105,"B. Matuidi",2010,,MID,25
163106,"Jaroslav Plašil",2010,,MID,55
163107,"Milan Biševac",2010,,DEF,51
163108,"M. Gonalons",2010,,MID,22
163109,"T. Mangani",2010,,MID,36
163110,"A. Mounier",2010,,MID,50
163111,"M. Samassa",2010,,FWD,38
163112,"F. Santander",2010,,FWD,53
163113,"G. Bergessio",2010,,FWD,17
163114,"Yoann  Gourcuff",2010,,MID,52
163115,"M. Ciani",2010,,DEF,58
163116,"Granddi N'Goyi",2010,,MID,22
163117,"L. Giuly",2010,,MID,56
163118,"M. Cetto",2010,,DEF,63
163119,"L. López",2010,ST,FWD,82
163120,"L. González",2010,,MID,69
163121,"Carlão",2010,,DEF,42
163122,"Wendel Gerardo Mauricio e Silva",2010,,MID,51
163123,"Ederson",2010,,MID,47
163124,"Michel Bastos",2010,,MID,61
163125,"Túlio Vinícius Froes de Melo",2010,,FWD,52
163126,"Marcos Venancio de Alburquerque",2010,,DEF,22
163127,"Brandão",2010,,FWD,30
163128,"Abdoul Razzagui Camara",2010,,FWD,19
163129,"André Luiz",2010,,DEF,65
163130,"Vujadin Savić",2010,,DEF,43
163131,"Jimmy Briand",2010,,FWD,56
163132,"R. Boukari",2010,,FWD,49
163133,"Damien Perquis",2010,,DEF,65
163134,"Larsen Touré",2010,,FWD,49
163135,"Frédéric Bulot",2010,,MID,13
163136,"L. Kitambala",2010,,FWD,56
163137,"L. Sané",2010,,DEF,51
163138,"N. Pejčinović",2010,,DEF,42
163139,"Emir Spahić",2010,,DEF,42
163140,"A. Charisteas",2010,,FWD,13
163141,"Salif Sané",2010,,DEF,13
163142,"I. Gueye",2010,,MID,14
163143,"S. Yatabaré",2010,,MID,45
163144,"W. Boly",2010,,DEF,43
163145,"Anthony Le Tallec",2010,,FWD,30
163146,"T. Kolodziejczak",2010,,DEF,18
163147,"J. Guilavogui",2010,,MID,36
163148,"Arnold Mvuemba",2010,,MID,44
163149,"A. Yahia",2010,,DEF,57
163150,"D. Digard",2010,,MID,23
163151,"D. Traoré",2010,,DEF,14
163152,"Carlos Manuel Bocanegra",2010,,DEF,51
163153,"M. Sissoko",2010,,MID,59
163154,"L. Kurzawa",2010,,DEF,14
163155,"R. Varane",2010,,DEF,52
163156,"E. Hazard",2010,,FWD,57
163157,"J. Ayew",2010,,FWD,38
163158,"Nenê",2010,CAM,MID,85
163159,"N. Mendy",2010,,MID,21
163160,"M. Debuchy",2010,,DEF,51
163161,"L. Koné",2010,,DEF,42
163162,"Daniel  Omoya Braaten",2010,,FWD,52
163163,"F. Marange",2010,,DEF,21
163164,"K. Källström",2010,,MID,51
163165,"S. Diawara",2010,,DEF,24
163166,"D. Bellion",2010,,FWD,17
163167,"A. Réveillère",2010,,DEF,25
163168,"S. Dalmat",2010,,MID,44
163169,"E. Faé",2010,,MID,51
163170,"Claude Makelele",2010,,MID,25
163171,"G. Bong",2010,,DEF,42
163172,"Dieumerci Mbokani",2010,,FWD,29
163173,"É. Capoue",2010,,MID,44
163174,"Alexander Banor Tettey",2010,,MID,36
163175,"Sylvain Marveaux",2010,,MID,36
163176,"S. Diakité",2010,,MID,23
163177,"F. Tabanou",2010,,DEF,62
163178,"Jérémy Pied",2010,,DEF,58
163179,"Yann Kermorgant",2010,,FWD,43
163180,"Modibo Maïga",2010,,FWD,78
163181,"M. Amalfitano",2010,,MID,59
163182,"Alou Diarra",2010,,MID,55
163183,"Y. Cabaye",2010,,MID,44
163184,"K. Ghilas",2010,,FWD,38
163185,"F. Queudrue",2010,,DEF,17
163186,"M. Diarra",2010,,MID,19
163187,"H. Lloris",2010,,GK,75
163188,"D. Lovren",2010,,DEF,24
163189,"F. Coquelin",2010,,MID,36
163190,"K. Théophile-Catherine",2010,,DEF,52
163191,"S. Mandanda",2010,,GK,75
163192,"César Azpilicueta",2010,,DEF,20
163193,"C. Sánchez",2010,,MID,44
163194,"M. Sakho",2010,,DEF,62
163195,"B. Sako",2010,,FWD,58
